지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,도로구간번호,공사번호,재질,구조,연장,폭원,높이-최대,높이-최소,대장초기화여부,비고,구분ID,경도,위도
옹벽,1091,광도면,348021434C,통영시,7058,,도경석,,97.95,0.3,1,0.9,1,,1425,128.4173136,34.88019077
석축,1092,봉평동,348021958A,통영시,6169,,석축,,138.4,0.3,3.7,0.7,1,,1426,128.436313,34.82451248
옹벽,1093,봉평동,348021944D,통영시,7762,,철근콘크리트,,47.71,0.3,1.9,0.2,1,,1427,128.4180503,34.82689947
옹벽,1094,광도면,348020982D,통영시,6691,,철근콘크리트,,69.34,0.3,1,1,1,,1428,128.4088816,34.90593038
옹벽,1041,광도면,348021435C,통영시,6994,,철근콘크리트,,44.02,0.3,2.4,1,1,,1429,128.4200772,34.88082089
석축,1096,용남면,348020989B,통영시,5432,,석축,,552.32,0.3,2.4,1.2,1,,1430,128.4432072,34.9098779
옹벽,1098,용남면,348021581C,통영시,5985,,철근콘크리트,,55.1,0.3,1.8,0.2,1,,1431,128.4521354,34.85711079
석축,1099,용남면,348021553D,통영시,5343,,석축,,601.23,0.3,2.7,1.4,1,,1432,128.4633134,34.8715177
석축,1100,용남면,348021447C,통영시,5850,,석축,,68.39,0.3,2.1,0.1,1,,1433,128.432137,34.87615495
옹벽,1101,용남면,348021092C,통영시,5438,,철근콘크리트,,479.1,0.3,1.2,1.2,1,,1434,128.4552606,34.90040778
석축,1102,용남면,348021092C,통영시,5438,,석축,,479.1,0.3,4.3,1.8,1,,1435,128.4552606,34.90040778
옹벽,1103,광도면,348020493D,통영시,6226,,철근콘크리트,,112.23,0.3,4.5,0.5,1,,1436,128.4143036,34.95203137
옹벽,1104,미수동,348021941C,통영시,8163,RD20065003,철근콘크리트,,56.95,0.3,3,0.18,1,,1437,128.4011915,34.82657368
옹벽,1106,미수동,348021941C,통영시,8163,RD20065003,철근콘크리트,,17.75,0.3,1.85,0.8,1,,1438,128.4014891,34.82636494
석축,988,용남면,348021091D,통영시,5436,,석축,,72.34,0.3,2,2,1,,1439,128.4546951,34.90170492
석축,989,용남면,348021503B,통영시,5138,,석축,,147.79,0.3,5,2,1,,1440,128.4629621,34.89970084
옹벽,990,용남면,348021503A,통영시,5227,,철근콘크리트,,216.74,0.3,1.4,1.2,1,,1441,128.4616348,34.89992191
옹벽,991,광도면,348020992A,통영시,6809,,철근콘크리트,,198.03,0.3,0.6,0.3,1,,1442,128.4065413,34.90350129
옹벽,992,광도면,348020992D,통영시,6913,,철근콘크리트,,111.7,0.3,2,0.5,1,,1443,128.4091603,34.90063761
옹벽,993,광도면,348020992D,통영시,6913,,철근콘크리트,,58.93,0.3,1,0.5,1,,1444,128.409421,34.90055113
옹벽,994,용남면,348021502A,통영시,5938,,철근콘크리트,,105.48,0.3,0.9,0.4,1,,1445,128.4570527,34.89916554
석축,978,용남면,348021092C,통영시,5435,,석축,,148.37,0.3,2.3,2,1,,1446,128.4551676,34.90175285
옹벽,980,용남면,348021460B,통영시,5583,,철근콘크리트,,213.63,0.3,1,0.3,1,,1447,128.4481263,34.87455411
옹벽,981,용남면,348021460A,통영시,5650,,철근콘크리트,,132.52,0.3,1,0.25,1,,1448,128.4474148,34.87272003
옹벽,982,용남면,348021460C,통영시,5619,,철근콘크리트,,19.72,0.3,0.6,0.2,1,,1449,128.4465497,34.87136608
옹벽,983,용남면,348021460C,통영시,5613,,철근콘크리트,,91.84,0.3,1,1,1,,1450,128.4454774,34.8700931
옹벽,984,용남면,348021460C,통영시,5585,,철근콘크리트,,60.79,0.3,0.9,0.9,1,,1451,128.4459207,34.87085321
옹벽,985,용남면,348021515C,통영시,5419,,철근콘크리트,,79.82,0.3,0.9,0.25,1,,1452,128.4701618,34.89073879
옹벽,986,용남면,348021091D,통영시,5453,,철근콘크리트,,219.91,0.3,2.1,1.9,1,,1453,128.4540872,34.90120347
석축,2454,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,105.57,0.3,2.5,0.26,1,,1454,128.4271243,34.84900907
옹벽,1221,산양읍,348022462C,통영시,8937,,철근콘크리트,,409.62,0.3,1.9,1.2,1,,1455,128.4068772,34.76607212
옹벽,1222,산양읍,348022462C,통영시,8937,,철근콘크리트,,73.66,0.3,1.2,0.5,1,,1456,128.4070599,34.76676212
옹벽,1223,산양읍,348022474A,통영시,8781,,철근콘크리트,,55.36,0.3,0.7,0.5,1,,1457,128.4157387,34.76339428
옹벽,1224,산양읍,348022464A,통영시,8774,,철근콘크리트,,272.3,0.3,1.6,1,1,,1458,128.4170274,34.76905736
옹벽,1225,산양읍,348022464B,통영시,8774,,철근콘크리트,,58.61,0.3,1,0.5,1,,1459,128.4182479,34.76801395
옹벽,1742,욕지면,348051518B,통영시,9497,RD20021011,철근콘크리트,,95.85,0.3,2,1,1,,1460,128.2375829,34.64389615
옹벽,1743,욕지면,348051518B,통영시,9497,RD20021011,철근콘크리트,,30.51,0.3,2,2,1,,1461,128.2375753,34.64448241
석축,1744,욕지면,348051518A,통영시,9520,,석축,,45.16,0.3,2,0.5,1,,1462,128.2362369,34.64355523
옹벽,1745,욕지면,348061101C,통영시,9495,RD20035514,철근콘크리트,,67.72,0.3,1,0.2,1,,1463,128.2502407,34.64697314
석축,1121,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,84.69,0.3,0.85,0.2,1,,1464,128.4269782,34.84907657
옹벽,1129,도천동,348021819A,통영시,3012,RD20075004,철근콘크리트,,48.22,0.3,1,0.23,1,,1465,128.390977,34.8439403
옹벽,1130,도천동,348021818B,통영시,3012,RD20075004,철근콘크리트,,180.43,0.3,1,0.23,1,,1466,128.3897139,34.84450815
석축,1131,도천동,348021808D,통영시,3012,RD20075004,석축,,22.24,0.3,2.8,1.44,1,,1467,128.3884862,34.84500728
석축,1113,중앙동,348021906A,통영시,8181,RD20065008,철근콘크리트,,37.83,0.3,4.05,0.3,1,,1468,128.4251197,34.84972511
옹벽,1107,중앙동,348021905B,통영시,8180,RD20065008,철근콘크리트,,62.21,0.3,2.4,0.3,1,,1469,128.4249307,34.84944759
석축,2452,중앙동,348021905B,통영시,8180,RD20065008,석축,,20.97,0.3,2.4,0.3,1,,1470,128.424731,34.84912187
옹벽,1109,중앙동,348021906A,통영시,8184,RD20065008,철근콘크리트,,34.63,0.3,3,0.4,1,,1471,128.4255287,34.8496651
옹벽,1122,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,15.39,0.3,1.6,1.2,1,,1472,128.4270306,34.84752771
석축,2453,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,63.34,0.3,0.9,0.9,1,,1473,128.4271358,34.84820874
옹벽,1135,중앙동,348021906A,통영시,8183,RD20065008,철근콘크리트,,35.59,0.3,5.2,0.25,1,,1474,128.4254326,34.8498556
석축,1136,중앙동,348021906A,통영시,8183,RD20065008,석축,,16.61,0.3,3.9,0.34,1,,1475,128.4252906,34.84994424
옹벽,1137,중앙동,348021906A,통영시,8183,RD20065008,철근콘크리트,,33.95,0.3,5.2,0.25,1,,1476,128.4252717,34.84987876
석축,1138,중앙동,348021906A,통영시,8183,RD20065008,석축,,21.78,0.3,2,0.3,1,,1477,128.4254604,34.84991904
석축,1169,산양읍,348021981B,통영시,8752,,석축,,3.77,0.3,2,0.5,1,,1478,128.4030671,34.8090453
옹벽,1228,산양읍,348022464B,통영시,8774,,철근콘크리트,,104.07,0.3,1,0.5,1,,1479,128.4186429,34.76811558
석축,1229,산양읍,348022474B,통영시,8372,,석축,,16.19,0.3,3,0.5,1,,1480,128.4198297,34.76444176
옹벽,1230,산양읍,348022474B,통영시,8781,,철근콘크리트,,33.35,0.3,1.2,0.5,1,,1481,128.4195112,34.76460845
석축,1231,산양읍,348022465C,통영시,8716,,석축,,12.31,0.3,2.5,0.5,1,,1482,128.4219584,34.76512658
옹벽,1232,산양읍,348022465A,통영시,8774,,철근콘크리트,,147.63,0.3,1,0.5,1,,1483,128.4209937,34.76766557
옹벽,1020,광도면,348020984D,통영시,6633,,무근콘크리트,,104.96,0.3,1,0.2,1,,1484,128.4193077,34.90584397
석축,1021,광도면,348021444B,통영시,7068,,석축,,8.53,0.3,1,0.8,1,,1485,128.4179801,34.87971867
석축,1022,광도면,348021444B,통영시,7068,,석축,,45.88,0.3,1,0.8,1,,1486,128.4179163,34.87941482
옹벽,1023,광도면,348021434B,통영시,7274,,도경석,,95.53,0.3,1.3,0.6,1,,1487,128.4190327,34.882606
석축,1024,용남면,348021513B,통영시,5423,,석축,,19.17,0.3,2.7,1.4,1,,1488,128.4645244,34.8928723
석축,1025,용남면,348021512A,통영시,5939,,석축,,53.69,0.3,1.5,0.1,1,,1489,128.4568286,34.89330233
석축,1026,용남면,348021511A,통영시,5430,,석축,,30.33,0.3,4,0.8,1,,1490,128.4523568,34.89443634
석축,1027,용남면,348021511A,통영시,5430,,석축,,41.59,0.3,2.1,0.6,1,,1491,128.4522357,34.8944096
옹벽,1028,용남면,348021503B,통영시,5199,,철근콘크리트,,18,0.3,1.7,0.5,1,,1492,128.46273,34.89776451
옹벽,1029,용남면,348021503B,통영시,5205,,철근콘크리트,,10.09,0.3,1.9,0.8,1,,1493,128.4631022,34.89844438
석축,1030,용남면,348021419D,통영시,5931,,석축,,127.54,0.3,3,0.2,1,,1494,128.4443288,34.89086931
옹벽,1031,용남면,348021419C,통영시,5930,,철근콘크리트,,114.92,0.3,1,0.3,1,,1495,128.4419819,34.89126175
옹벽,1032,용남면,348021419D,통영시,5451,,철근콘크리트,,205.76,0.5,1.7,1.5,1,,1496,128.4438512,34.89225278
석축,1033,용남면,348021419D,통영시,5451,,석축,,205.76,0.5,1.5,1,1,,1497,128.4438512,34.89225278
옹벽,1037,용남면,348021512B,통영시,5240,,철근콘크리트,,134.34,0.3,2.5,0.1,1,,1498,128.4581479,34.89420486
옹벽,1038,용남면,348021512A,통영시,5932,,철근콘크리트,,174.96,0.3,1.3,0.5,1,,1499,128.4558477,34.89284023
석축,1039,용남면,348021512B,통영시,5214,,석축,,15.19,0.3,1.3,1.3,1,,1500,128.4585664,34.89466836
석축,1040,광도면,348021435D,통영시,7025,,석축,,23.37,0.3,0.8,0.6,1,,1501,128.4226933,34.88103706
석축,827,용남면,348021562A,통영시,5002,,석축,,78.86,0.3,2.4,0.6,1,,1502,128.4551947,34.86952492
옹벽,828,용남면,348021561B,통영시,5629,,철근콘크리트,,309.42,0.3,2.3,1.8,1,,1503,128.4544121,34.86800245
옹벽,871,용남면,348021400A,통영시,5981,,철근콘크리트,,52.49,0.3,1.7,0.3,1,,1504,128.4471499,34.85412864
옹벽,872,용남면,348021400A,통영시,5981,,철근콘크리트,,58.1,0.3,1.9,0.2,1,,1505,128.4469728,34.85468813
옹벽,910,광도면,348021434C,통영시,7079,,도경석,,16,0.3,0.8,0.3,1,,1506,128.415958,34.88173835
석축,995,용남면,348021430D,통영시,5575,,석축,,13.86,0.3,1.9,0.3,1,,1507,128.4481585,34.88729703
옹벽,811,용남면,348021554A,통영시,5397,,철근콘크리트,,66.83,0.3,1,0.2,1,,1508,128.4664496,34.87426641
옹벽,812,용남면,348021554C,통영시,5396,,철근콘크리트,,24.43,0.3,0.45,0.2,1,,1509,128.4661037,34.87131091
석축,813,용남면,348021554B,통영시,5337,,석축,,395.17,0.3,4,1.6,1,,1510,128.4677228,34.87271853
옹벽,814,용남면,348021544A,통영시,5384,,철근콘크리트,,64.69,0.3,1,0.2,1,,1511,128.4657547,34.87894728
옹벽,815,용남면,348021544A,통영시,5384,,철근콘크리트,,78.4,0.3,1,0.2,1,,1512,128.4659119,34.87987222
옹벽,816,용남면,348021544A,통영시,5384,,철근콘크리트,,33.02,0.3,0.9,0.2,1,,1513,128.4660264,34.87983123
옹벽,817,용남면,348021544C,통영시,5384,,철근콘크리트,,60.73,0.3,0.8,0.8,1,,1514,128.4658679,34.87614233
옹벽,818,용남면,348021544C,통영시,5384,,철근콘크리트,,62.48,0.3,1.1,0.2,1,,1515,128.4657428,34.87619529
옹벽,819,용남면,348021544A,통영시,5384,,철근콘크리트,,47.71,0.3,1.1,0.2,1,,1516,128.4654388,34.87751416
석축,820,용남면,348021544C,통영시,5384,,석축,,47.44,0.3,2.6,1,1,,1517,128.4654966,34.87719154
옹벽,821,용남면,348021544C,통영시,5384,,철근콘크리트,,46.1,0.3,1.1,0.2,1,,1518,128.4658644,34.87573061
석축,822,용남면,348021544C,통영시,5384,,석축,,24.52,0.3,1.6,0.2,1,,1519,128.4659584,34.87576395
옹벽,1171,산양읍,348022339B,통영시,8392,,철근콘크리트,,422.94,0.3,1.5,0.5,1,,1520,128.3938355,34.78285379
석축,1172,산양읍,348021887B,통영시,8942,,석축,,32.59,0.3,2.5,0.5,1,,1521,128.3829068,34.80938255
석축,1173,산양읍,348021981B,통영시,8712,,석축,,15.74,0.3,2.5,0.5,1,,1522,128.4025254,34.80890988
옹벽,1174,산양읍,348021878B,통영시,8861,,철근콘크리트,,4.4,0.3,2,0.5,1,,1523,128.3877975,34.8130828
옹벽,1175,산양읍,348021851B,통영시,8869,,철근콘크리트,,56.98,0.3,3.5,0.5,1,,1524,128.3547122,34.82426284
옹벽,1176,산양읍,348022340D,통영시,8392,,철근콘크리트,,60.12,0.3,1.5,0.5,1,,1525,128.3994762,34.78044571
석축,1177,산양읍,348021846C,통영시,8915,,석축,,51.36,0.3,2.8,0.5,1,,1526,128.3771804,34.82604954
옹벽,1178,산양읍,348021852B,통영시,8892,,철근콘크리트,,493.47,0.3,1.5,0.5,1,,1527,128.3594367,34.82364386
옹벽,1179,산양읍,348021842D,통영시,8891,,철근콘크리트,,324.87,0.3,1.5,0.5,1,,1528,128.3594609,34.82700545
옹벽,1180,산양읍,348021833C,통영시,8907,,철근콘크리트,,52.84,0.3,1.8,1,1,,1529,128.3610256,34.83192754
석축,1181,산양읍,348021759B,통영시,8869,,석축,,14.78,0.3,3.5,0.5,1,,1530,128.3449382,34.82452406
옹벽,1182,산양읍,348021759B,통영시,8874,,철근콘크리트,,98.31,0.3,1,0.5,1,,1531,128.3441547,34.82424681
옹벽,1183,산양읍,348021759B,통영시,8708,,철근콘크리트,,24.07,0.3,1.6,0.5,1,,1532,128.3447322,34.82430729
옹벽,1075,용남면,348021534C,통영시,5400,,철근콘크리트,,40.14,0.3,1.15,0.7,1,,1533,128.4669284,34.88137058
석축,1076,용남면,348021544C,통영시,5356,,석축,,80.54,0.3,1.6,0.3,1,,1534,128.4657786,34.87517765
옹벽,1077,용남면,348021523B,통영시,5386,,철근콘크리트,,40.1,0.3,2.5,2.5,1,,1535,128.4625971,34.88941273
옹벽,1078,용남면,348021513C,통영시,5369,,철근콘크리트,,5.07,0.3,1.5,0.7,1,,1536,128.461223,34.89082238
석축,1079,용남면,348021514D,통영시,5390,,석축,,50.21,0.3,3.1,3.1,1,,1537,128.4692049,34.89046043
옹벽,1080,용남면,348021524D,통영시,5398,,철근콘크리트,,56.53,0.3,1.05,1,1,,1538,128.4684691,34.88725439
옹벽,1081,용남면,348021514C,통영시,5423,,철근콘크리트,,101.98,0.3,4.2,1.1,1,,1539,128.467066,34.89113873
옹벽,1082,용남면,348021513C,통영시,5369,,철근콘크리트,,91.76,0.3,2.3,1.4,1,,1540,128.4610852,34.89131146
옹벽,1083,용남면,348021464A,통영시,7125,,철근콘크리트,,45.47,0.3,2.2,0.3,1,,1541,128.4173826,34.86946627
옹벽,1084,용남면,348021521A,통영시,5575,,철근콘크리트,,19.39,0.3,1.2,0.5,1,,1542,128.4507133,34.88793694
옹벽,1085,용남면,348021456D,통영시,5832,,철근콘크리트,,136.75,0.3,4,0.6,1,,1543,128.4278719,34.87145737
옹벽,1087,용남면,348021447C,통영시,5850,,철근콘크리트,,275.64,0.3,0.6,0.3,1,,1544,128.4316775,34.87529568
옹벽,1019,광도면,348020995A,통영시,6665,,무근콘크리트,,55.69,0.3,0.9,0.2,1,,1545,128.4202901,34.90355871
옹벽,949,용남면,348021465B,통영시,6972,,철근콘크리트,,18.68,0.3,0.8,0.8,1,,1546,128.4230003,34.86994913
옹벽,950,용남면,348021465B,통영시,6972,,철근콘크리트,,44.09,0.3,0.8,0.8,1,,1547,128.4226163,34.86995615
옹벽,951,용남면,348021465A,통영시,6972,,철근콘크리트,,35.61,0.3,0.8,0.8,1,,1548,128.4221498,34.8699868
옹벽,952,용남면,348021455C,통영시,6972,,철근콘크리트,,12.12,0.3,0.8,0.8,1,,1549,128.4218333,34.87000095
옹벽,953,용남면,348021455D,통영시,8138,,철근콘크리트,,102.48,0.3,0.95,0.3,1,,1550,128.4246321,34.87051709
옹벽,954,용남면,348021456C,통영시,5840,,철근콘크리트,,81.67,0.3,1,0.1,1,,1551,128.4251854,34.87172609
옹벽,955,용남면,348021455D,통영시,5898,,철근콘크리트,,47.86,0.3,2.4,0.9,1,,1552,128.4248084,34.871697
옹벽,956,용남면,348021454D,통영시,7094,,철근콘크리트,,35.87,0.3,1,0.1,1,,1553,128.4186907,34.87172219
옹벽,957,용남면,348021454D,통영시,7094,,철근콘크리트,,33.16,0.3,1,0.1,1,,1554,128.4186473,34.87137998
옹벽,958,용남면,348021454D,통영시,7094,,철근콘크리트,,24.33,0.3,2,0.4,1,,1555,128.4184173,34.87096544
석축,959,용남면,348021454D,통영시,7452,,석축,,17.3,0.3,1.4,0.4,1,,1556,128.4182629,34.87092401
옹벽,960,용남면,348021454D,통영시,7537,,철근콘크리트,,19.85,0.3,1.1,0.2,1,,1557,128.418344,34.87079167
석축,961,용남면,348021454D,통영시,7052,,석축,,15,0.3,1.7,0.7,1,,1558,128.4187648,34.8707437
옹벽,962,용남면,348021454D,통영시,7050,,철근콘크리트,,42.69,0.3,3.4,0.1,1,,1559,128.4184811,34.87065081
석축,963,용남면,348021454D,통영시,7093,,석축,,26.32,0.3,1.1,0.2,1,,1560,128.4190973,34.87056417
옹벽,964,용남면,348021454D,통영시,7051,,철근콘크리트,,4.5,0.3,1.4,0.2,1,,1561,128.4186371,34.87064253
석축,965,용남면,348021454D,통영시,7093,,석축,,17.38,0.3,2.6,0.3,1,,1562,128.4187442,34.87060467
석축,966,용남면,348021454D,통영시,7093,,석축,,12.2,0.3,1.8,0.1,1,,1563,128.4189913,34.87050376
석축,967,용남면,348021454D,통영시,7093,,석축,,8.28,0.3,1.8,0.3,1,,1564,128.4191173,34.87049262
옹벽,968,용남면,348021454D,통영시,6971,,철근콘크리트,,138.62,0.3,2.1,0.9,1,,1565,128.4195636,34.8704306
옹벽,969,용남면,348021454D,통영시,7098,,철근콘크리트,,127.03,0.3,0.85,0.4,1,,1566,128.4196728,34.87024587
옹벽,970,용남면,348021455C,통영시,6972,,철근콘크리트,,61.59,0.3,0.8,0.2,1,,1567,128.4213937,34.87008387
석축,744,봉평동,348021946B,통영시,6126,,석축,,59.72,0.3,0.7,0.4,1,,1568,128.4281714,34.82800101
옹벽,746,봉평동,348021947A,통영시,6110,,철근콘크리트,,100.63,0.3,1.1,0.2,1,,1569,128.4305661,34.8275695
옹벽,747,봉평동,348021947B,통영시,6104,,철근콘크리트,,83.6,0.3,2.8,0.25,1,,1570,128.4325848,34.82793187
옹벽,748,봉평동,348021958B,통영시,6116,,철근콘크리트,,154.26,0.3,2.5,0.1,1,,1571,128.4387278,34.8234384
옹벽,749,봉평동,348021958B,통영시,6116,,철근콘크리트,,111.61,0.3,2.4,1.55,1,,1572,128.4375002,34.82408362
옹벽,760,용남면,348021454D,통영시,6939,,철근콘크리트,,97.11,0.3,2.1,0.5,1,,1573,128.417719,34.87061332
옹벽,761,용남면,348021454D,통영시,7206,,철근콘크리트,,35.03,0.3,5.5,5.5,1,,1574,128.4183631,34.87244654
옹벽,762,광도면,348021454B,통영시,7206,,철근콘크리트,,35.03,0.3,5.5,5.5,1,,1575,128.418222,34.87251541
옹벽,996,용남면,348021430D,통영시,5632,,철근콘크리트,,41,0.3,1.5,0.5,1,,1576,128.4476029,34.88727141
옹벽,997,용남면,348021430C,통영시,5547,,철근콘크리트,,44.95,0.3,6.2,1.9,1,,1577,128.445524,34.88704444
옹벽,998,용남면,348021430C,통영시,5547,,철근콘크리트,,68.17,0.3,2.3,0.4,1,,1578,128.445446,34.88691408
석축,999,용남면,348021430C,통영시,5547,,석축,,13.87,0.3,2.3,2,1,,1579,128.4453589,34.88660485
옹벽,1000,용남면,348021430A,통영시,5634,,철근콘크리트,,29.74,0.3,1.8,0.1,1,,1580,128.4471438,34.88811659
옹벽,1001,용남면,348021430A,통영시,5634,,철근콘크리트,,55.31,0.3,0.75,0.3,1,,1581,128.447194,34.88794132
석축,768,용남면,348021534C,통영시,5335,,석축,,72.24,0.3,2.8,0.1,1,,1582,128.4673718,34.88182717
옹벽,769,용남면,348021534B,통영시,5391,,철근콘크리트,,45.26,0.3,0.9,0.2,1,,1583,128.4689414,34.88268161
옹벽,770,용남면,348021534D,통영시,5403,,도경석,,53.03,0.3,1.6,0.5,1,,1584,128.4679069,34.88230303
석축,771,용남면,348021534A,통영시,5403,,석축,,31.88,0.3,1.1,0.2,1,,1585,128.4674564,34.88250328
석축,772,용남면,348021534A,통영시,5403,,석축,,14.11,0.3,0.7,0.6,1,,1586,128.467368,34.88270917
옹벽,773,용남면,348021534A,통영시,5403,,도경석,,41.06,0.3,1.9,0.8,1,,1587,128.4674073,34.88299579
석축,774,용남면,348021534A,통영시,5403,,석축,,41.06,0.3,0.8,0.1,1,,1588,128.4674073,34.88299579
석축,775,용남면,348021534B,통영시,5403,,석축,,24.24,0.3,0.7,0.1,1,,1589,128.4675645,34.88329087
옹벽,1120,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,77.94,0.3,2.7,1.4,1,,1590,128.4269776,34.8477983
옹벽,1105,미수동,348021941C,통영시,8163,RD20065003,철근콘크리트,,33.74,0.3,3.3,0.38,1,,1591,128.4009834,34.82656426
옹벽,2451,미수동,348021941C,통영시,8163,RD20065003,철근콘크리트,,31.02,0.3,1.04,0.64,1,,1592,128.4013352,34.82636011
옹벽,2455,중앙동,348021906A,통영시,3507,RD20085001,철근콘크리트,,27.41,0.3,0.83,0.4,1,,1593,128.4270639,34.84778502
옹벽,809,용남면,348021554A,통영시,8246,,철근콘크리트,,30.77,0.3,2.5,0.2,1,,1594,128.4671148,34.87351503
석축,799,용남면,348021535A,통영시,5391,,석축,,719.34,0.3,4,0.1,1,,1595,128.4698584,34.88410275
석축,1141,용남면,348021470B,통영시,8199,RD20075002,석축,,35.04,0.3,1.6,0.6,1,,1596,128.4492342,34.86890808
옹벽,1127,도천동,348021807C,통영시,3012,RD20075004,철근콘크리트,,285.19,0.3,1,0.23,1,,1597,128.3814087,34.84511805
옹벽,1123,도천동,348021807D,통영시,3012,RD20075004,철근콘크리트,,138.58,0.3,1,0.28,1,,1598,128.3836702,34.84575567
옹벽,1124,도천동,348021808C,통영시,3012,RD20075004,철근콘크리트,,289.53,0.3,1,0.23,1,,1599,128.386369,34.84567871
석축,1002,용남면,348021429D,통영시,5541,,석축,,72.96,0.3,1.6,0.7,1,,1600,128.4446424,34.88582747
옹벽,1003,용남면,348021429D,통영시,5541,,철근콘크리트,,49.88,0.3,1.5,0.2,1,,1601,128.4440702,34.88552879
석축,1004,용남면,348021429D,통영시,5531,,석축,,23.14,0.3,2.4,0.4,1,,1602,128.4446541,34.88555702
