GPSLATI,GPSLONG,ROUTENO,public_transport,bus,ref,name
36.6015602,127.2996293,13,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,13,platform,yes,11071,조치원역
36.60296,127.29789,13,platform,yes,11039,세종우체국
36.60578,127.29741,13,platform,yes,11070,조치원여중
36.61017,127.2968,13,platform,yes,11034,세종고등학교
36.61256,127.29455,13,platform,yes,11030,새주막거리
36.6108381,127.2930928,13,platform,yes,11001,고려대학교
36.6070144,127.2912647,13,platform,yes,11067,세종여자고등학교입구
36.60653,127.28837,13,platform,yes,11065,세종여자고등학교
36.60526,127.28432,13,platform,yes,11032,서창리
36.60621,127.28092,13,platform,yes,11027,봉산리
36.60694,127.27798,13,platform,yes,11024,봉산1리마을회관
36.60484,127.27739,13,platform,yes,11022,봉산1리
36.60075,127.27606,13,platform,yes,11012,방축골(갑부농원)
36.59455,127.28477,13,platform,yes,11052,세종시민체육관
36.5951,127.28973,13,platform,yes,11053,신흥주공아파트
36.5955851,127.2953796,13,platform,yes,11100,대동초등학교
36.5966487,127.2958117,13,platform,yes,11092,죽림리
36.60061,127.29509,13,platform,yes,11085,조치원역뒤편
36.60607,127.29412,13,platform,yes,11004,세종세무서
36.61076,127.29344,13,platform,yes,11002,고려대학교
36.61236,127.29459,13,platform,yes,11029,새주막거리
36.61024,127.29666,13,platform,yes,11035,세종고등학교
36.60591,127.29721,13,platform,yes,11069,조치원여중
36.6013323,127.2970784,13,platform,yes,11093,조치원역
36.6014294,127.3000769,13,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,13,platform,yes,11107,조치원버스터미널
36.60099,127.29713,300,platform,yes,11071,조치원역
36.6014294,127.3000769,300,platform,yes,64008,조치원전통시장북측
36.6024592,127.3035236,300,platform,yes,11072,조치원버스터미널
36.60364,127.30656,300,platform,yes,13010,중봉리
36.59864,127.31297,300,platform,yes,13009,서평리
36.5955309,127.3145926,300,platform,yes,70001,서평1리
36.5868,127.31859,300,platform,yes,13001,동평3리
36.5808639,127.3172522,300,platform,yes,32039,예양2리
36.57851,127.32177,300,platform,yes,32041,양세오충각
36.57621,127.32112,300,platform,yes,32042,예양1리
36.57283,127.32303,300,platform,yes,32037,예양리
36.5617958,127.3229875,300,platform,yes,32028,송용리
36.55751,127.3252,300,platform,yes,32009,내판역
36.555077,127.326537,300,platform,yes,32123,연동면 복합커뮤니티센터
36.55269,127.32796,300,platform,yes,32034,연동중학교
36.5494,127.33021,300,platform,yes,32004,교과서박물관
36.5457,127.33441,300,platform,yes,32062,응암농공단지
36.53905,127.34013,300,platform,yes,32026,명학산업단지
36.53703,127.34345,300,platform,yes,32014,명학1리
36.53567,127.34787,300,platform,yes,32036,명학리
36.53454,127.35168,300,platform,yes,32017,명학3리
36.53303,127.35955,300,platform,yes,33029,부강리
36.53189,127.36464,300,platform,yes,33037,부강역
36.52986,127.36613,300,platform,yes,33032,부강면
36.52795,127.368,300,platform,yes,33035,부강3리
36.52811,127.3702,300,platform,yes,33027,부강성당
36.52776,127.37218,300,platform,yes,33034,부강삼거리
36.5266749,127.374268,300,platform,yes,33062,부강면생활체육관
36.51333,127.38231,300,platform,yes,33048,등곡3리(충광농원)
36.50773,127.38487,300,platform,yes,33020,등곡리
36.49753,127.39272,300,platform,yes,33016,매포역(노호2리)
36.495,127.39872,300,platform,yes,33014,노호1리
36.49376,127.40229,300,platform,yes,33018,등곡2리
36.49045,127.41045,300,platform,yes,37006,시목1리
36.4897,127.41432,300,platform,yes,37009,시목리
36.48395,127.42431,300,platform,yes,37010,현도면사무소
36.47372,127.42592,300,platform,yes,37002,현도초등학교
36.47063,127.42421,300,platform,yes,37003,매봉리
36.4592,127.42668,300,platform,yes,37012,양지리
36.45277,127.42857,300,platform,yes,58007,신탄진동행정복지센터
36.4495778,127.428986,300,platform,yes,58008,신탄진역
36.44919,127.42929,300,platform,yes,58009,신탄진역
36.45212,127.4288721,300,platform,yes,58010,신탄진동행정복지센터
36.4593,127.42696,300,platform,yes,37011,양지리
36.47087,127.42467,300,platform,yes,37004,매봉리
36.4745,127.4263,300,platform,yes,37001,현도초등학교
36.48497,127.42426,300,platform,yes,37005,현도면사무소
36.48982,127.41455,300,platform,yes,37008,시목리
36.49058,127.41061,300,platform,yes,37007,시목1리
36.49386,127.40245,300,platform,yes,33017,등곡2리
36.49517,127.39858,300,platform,yes,33015,노호1리
36.49737,127.39305,300,platform,yes,33021,매포역(노호2리)
36.50735,127.38499,300,platform,yes,33019,등곡리
36.51325,127.3826,300,platform,yes,33049,등곡3리(충광농원)
36.52758,127.37381,300,platform,yes,33031,부강면생활체육관
36.52792,127.372,300,platform,yes,33033,부강삼거리
36.52822,127.37038,300,platform,yes,33039,부강성당
36.52793,127.3682,300,platform,yes,33036,부강3리
36.529988,127.3660445,300,platform,yes,33026,부강면
36.53192,127.36517,300,platform,yes,33038,부강역
36.53291,127.36088,300,platform,yes,33030,부강리
36.53472,127.35163,300,platform,yes,32018,명학3리
36.53579,127.34803,300,platform,yes,32020,명학리
36.5372,127.34346,300,platform,yes,32021,명학1리
36.53897,127.34062,300,platform,yes,32025,명학산업단지
36.54621,127.33419,300,platform,yes,32063,응암농공단지
36.54933,127.33046,300,platform,yes,32003,교과서박물관
36.5529,127.32801,300,platform,yes,32035,연동중학교
36.555012,127.326823,300,platform,yes,32124,연동면 복합커뮤니티센터
36.55796,127.32516,300,platform,yes,32010,내판역
36.5619854,127.3231771,300,platform,yes,32027,송용리
36.57279,127.32321,300,platform,yes,32040,예양리
36.57534,127.32155,300,platform,yes,32043,예양1리
36.57838,127.3219,300,platform,yes,32033,양세오충각
36.5809703,127.3172654,300,platform,yes,32084,예양2리
36.58647,127.31843,300,platform,yes,13002,동평3리
36.59558,127.3147,300,platform,yes,13007,서평1리
36.59852,127.31318,300,platform,yes,13008,서평리
36.60392,127.30684,300,platform,yes,13013,중봉리
36.6026983,127.3036683,300,platform,yes,11091,조치원버스터미널
36.6015602,127.2996293,300,platform,yes,11099,조치원전통시장북측
36.6013323,127.2970784,300,platform,yes,11093,조치원역
36.6018992,127.3028932,910,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,910,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,910,platform,yes,11071,조치원역
36.60296,127.29789,910,platform,yes,11039,세종우체국
36.60578,127.29741,910,platform,yes,11070,조치원여중
36.61017,127.2968,910,platform,yes,11034,세종고등학교
36.61256,127.29455,910,platform,yes,11030,새주막거리
36.61372,127.29104,910,platform,yes,11046,신안1리입구
36.61411,127.28953,910,platform,yes,11079,중앙요양병원
36.61637,127.28719,910,platform,yes,11033,신안리마을회관
36.61737,127.28887,910,platform,yes,11005,구렁말
36.62178,127.29072,910,platform,yes,11088,홍익대학교
36.62633,127.28994,910,platform,yes,11081,신안2리(안터)
36.62926,127.28909,910,platform,yes,11048,신안2리입구
36.63471,127.28878,910,platform,yes,11073,조형아파트
36.63758,127.28628,910,platform,yes,13006,상봉초등학교
36.63862,127.28379,910,platform,yes,13004,상봉2리(가마소)
36.64456,127.27603,910,platform,yes,38053,심중1리
36.64999,127.27104,910,platform,yes,38060,심중2리입구
36.65369,127.26701,910,platform,yes,38065,전동삼거리
36.6609,127.27033,910,platform,yes,38007,노장농공단지
36.66316,127.27271,910,platform,yes,38003,노장2리
36.66932,127.2727,910,platform,yes,38006,노장3리
36.67291,127.27078,910,platform,yes,38070,조치원낚시터
36.68073,127.26314,910,platform,yes,38019,봉대리(평말)
36.68345,127.26529,910,platform,yes,38017,봉대리
36.69279,127.27243,910,platform,yes,38088,세종시공원묘원
36.70214,127.27608,910,platform,yes,35003,백자3리
36.70507,127.27389,910,platform,yes,35006,백자4리
36.71068,127.27417,910,platform,yes,35002,백자2리
36.7197,127.27756,910,platform,yes,35028,해정리
36.72692,127.27976,910,platform,yes,35027,해정2리
36.7293398,127.2798646,910,platform,yes,35096,속샘말삼거리
36.73094,127.28176,910,platform,yes,35017,수신면사무소
36.73284,127.28432,910,platform,yes,35012,수신초등학교
36.73665,127.28407,910,platform,yes,35008,상록리조트후문
36.74248,127.28623,910,platform,yes,35007,상록리조트정문
36.74513,127.2894,910,platform,yes,35021,장산3리(송내)
36.74668,127.29091,910,platform,yes,35024,장산4리
36.75136,127.29284,910,platform,yes,35016,송내리
36.75456,127.29562,910,platform,yes,35022,장산4리(상리)
36.75899,127.29714,910,platform,yes,36002,모드니에아파트
36.7611,127.29893,910,platform,yes,36007,병천시장
36.76219,127.30078,910,platform,yes,36004,병천3리
36.76258,127.30339,910,platform,yes,36009,유관순열사유적지
36.7642,127.3118,910,platform,yes,36005,병천고등학교
36.76454,127.31257,910,platform,yes,36010,병천고등학교
36.76308,127.30586,910,platform,yes,36008,유관순열사유적지
36.76224,127.30012,910,platform,yes,36003,병천3리
36.76122,127.29884,910,platform,yes,36006,병천시장
36.75911,127.29704,910,platform,yes,36001,모드니에아파트
36.75431,127.29521,910,platform,yes,35023,장산4리(상리)
36.75019,127.29218,910,platform,yes,35015,송내리
36.7467119,127.2906764,910,platform,yes,35095,장산4리
36.74519,127.28926,910,platform,yes,35020,장산3리(송내)
36.74247,127.28608,910,platform,yes,35019,상록리조트정문
36.73662,127.28392,910,platform,yes,35009,상록리조트후문
36.7328,127.28411,910,platform,yes,35018,수신초등학교
36.73099,127.28162,910,platform,yes,35013,수신면사무소
36.72943,127.27975,910,platform,yes,35014,속샘말삼거리
36.72683,127.27959,910,platform,yes,35026,해정2리
36.71976,127.27744,910,platform,yes,35025,해정리
36.71079,127.27405,910,platform,yes,35001,백자2리
36.7053,127.27365,910,platform,yes,35005,백자4리
36.70201,127.27598,910,platform,yes,35004,백자3리
36.69282,127.27229,910,platform,yes,38089,세종시공원묘원
36.68337,127.26512,910,platform,yes,38052,봉대리
36.68098,127.26305,910,platform,yes,38018,봉대리(평말)
36.67308,127.2706,910,platform,yes,38069,조치원낚시터
36.66938,127.2725,910,platform,yes,38005,노장3리
36.66327,127.27263,910,platform,yes,38004,노장2리
36.66071,127.27012,910,platform,yes,38008,노장농공단지
36.65378,127.2669,910,platform,yes,38064,전동삼거리
36.64988,127.27101,910,platform,yes,38057,심중2리입구
36.64451,127.27593,910,platform,yes,38054,심중1리
36.63857,127.28365,910,platform,yes,13005,상봉2리(가마소)
36.63747,127.28622,910,platform,yes,13003,상봉초등학교
36.63441,127.28884,910,platform,yes,11074,조형아파트
36.62874,127.28909,910,platform,yes,11047,신안2리입구
36.62652,127.28975,910,platform,yes,11082,신안2리(안터)
36.62188,127.29056,910,platform,yes,11089,홍익대학교
36.61865,127.29091,910,platform,yes,11044,신안1리
36.61749,127.28889,910,platform,yes,11006,구렁말
36.61655,127.28695,910,platform,yes,11049,신안리마을회관
36.614,127.2894,910,platform,yes,11080,중앙요양병원
36.61353,127.29121,910,platform,yes,11045,신안1리입구
36.61236,127.29459,910,platform,yes,11029,새주막거리
36.61024,127.29666,910,platform,yes,11035,세종고등학교
36.60591,127.29721,910,platform,yes,11069,조치원여중
36.6013323,127.2970784,910,platform,yes,11093,조치원역
36.6014294,127.3000769,910,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,910,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,16,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,16,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,16,platform,yes,11071,조치원역
36.599942,127.29819,16,platform,yes,11062,조치원전통시장
36.5972495,127.2987069,16,platform,yes,11096,효성세종병원
36.59078,127.29892,16,platform,yes,11075,죽림리
36.5884,127.29841,16,platform,yes,11014,번암리
36.58577,127.29582,16,platform,yes,11017,번암아파트
36.58401,127.29416,16,platform,yes,11015,번암삼거리
36.57825,127.29256,16,platform,yes,36104,월하리
36.57537,127.29147,16,platform,yes,36106,월하리(항공학교)
36.5700498,127.2875721,16,platform,yes,36098,세종장례식장입구
36.56604,127.28472,16,platform,yes,36049,세종교통
36.56358,127.28305,16,platform,yes,36073,봉암리
36.56134,127.28143,16,platform,yes,36033,대원아파트후문
36.55833,127.27817,16,platform,yes,36034,대원아파트
36.55361,127.27738,16,platform,yes,31016,실광주유소
36.5518391,127.2780081,16,platform,yes,31066,방공학교
36.54867,127.27837,16,platform,yes,31019,보통2리
36.54482,127.27714,16,platform,yes,31021,연기리
36.54241,127.2744,16,platform,yes,31044,연기면사무소
36.54374,127.26691,16,platform,yes,31002,연기산업단지
36.5454681,127.2625687,16,platform,yes,31062,눌왕리(새터말)
36.54496,127.25815,16,platform,yes,31006,눌왕1리(도덕농장)
36.54508,127.25503,16,platform,yes,31029,수왕초등학교
36.54602,127.24922,16,platform,yes,31009,눌왕2리(푸른농원)
36.54452,127.24683,16,platform,yes,31011,눌왕2리마을회관
36.54384,127.24391,16,platform,yes,31010,눌왕2리
36.54452,127.23693,16,platform,yes,31028,수산리(방아다리)
36.5408579,127.2307892,16,platform,yes,31026,수산리
36.5325085,127.2453325,16,platform,yes,31061,은하수공원
36.5326753,127.2453565,16,platform,yes,31065,은하수공원
36.5408579,127.2307892,16,platform,yes,31026,수산리
36.54436,127.23691,16,platform,yes,31027,수산리(방아다리)
36.54346,127.24441,16,platform,yes,31012,눌왕2리
36.5442,127.24662,16,platform,yes,31008,눌왕2리마을회관
36.54592,127.24938,16,platform,yes,31013,눌왕2리(푸른농원)
36.54498,127.25486,16,platform,yes,31007,수왕초등학교
36.54482,127.25815,16,platform,yes,31005,눌왕1리(도덕농장)
36.5453054,127.2623793,16,platform,yes,31063,눌왕리(새터말)
36.54369,127.26673,16,platform,yes,31001,연기산업단지
36.5423,127.27405,16,platform,yes,31043,연기면사무소
36.54431,127.27681,16,platform,yes,31020,연기리
36.54869,127.27849,16,platform,yes,31018,보통2리
36.55202,127.27817,16,platform,yes,31017,방공학교
36.55469,127.27737,16,platform,yes,31015,실광주유소
36.55839,127.27835,16,platform,yes,36035,대원아파트
36.56068,127.28087,16,platform,yes,36028,대원아파트후문
36.56387,127.28345,16,platform,yes,36072,봉암리
36.56604,127.28491,16,platform,yes,36050,세종교통
36.5700006,127.2877801,16,platform,yes,36099,세종장례식장입구
36.57633,127.29212,16,platform,yes,36103,월하리(항공학교)
36.57842,127.29276,16,platform,yes,36105,월하리
36.58365,127.29409,16,platform,yes,11016,번암삼거리
36.58555,127.29591,16,platform,yes,11018,번암아파트
36.59127,127.29897,16,platform,yes,11076,죽림리
36.59705,127.29895,16,platform,yes,11090,효성세종병원
36.59898,127.29861,16,platform,yes,11063,조치원전통시장
36.6013323,127.2970784,16,platform,yes,11093,조치원역
36.6014294,127.3000769,16,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,16,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,17,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,17,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,17,platform,yes,11071,조치원역
36.599942,127.29819,17,platform,yes,11062,조치원전통시장
36.5972495,127.2987069,17,platform,yes,11096,효성세종병원
36.59078,127.29892,17,platform,yes,11075,죽림리
36.5884,127.29841,17,platform,yes,11014,번암리
36.58577,127.29582,17,platform,yes,11017,번암아파트
36.58401,127.29416,17,platform,yes,11015,번암삼거리
36.57825,127.29256,17,platform,yes,36104,월하리
36.57537,127.29147,17,platform,yes,36106,월하리(항공학교)
36.5700498,127.2875721,17,platform,yes,36098,세종장례식장입구
36.56604,127.28472,17,platform,yes,36049,세종교통
36.56358,127.28305,17,platform,yes,36073,봉암리
36.55973,127.28701,17,platform,yes,36075,봉암2리마을회관
36.56134,127.28143,17,platform,yes,36033,대원아파트후문
36.55833,127.27817,17,platform,yes,36034,대원아파트
36.55361,127.27738,17,platform,yes,31016,실광주유소
36.5518391,127.2780081,17,platform,yes,31066,방공학교
36.54867,127.27837,17,platform,yes,31019,보통2리
36.54482,127.27714,17,platform,yes,31021,연기리
36.54216,127.28017,17,platform,yes,31041,연기2리마을회관
36.54493,127.29008,17,platform,yes,31014,보통1리마을회관
36.5447598,127.2901082,17,platform,yes,31067,보통1리마을회관
36.5423242,127.2802675,17,platform,yes,31070,연기2리마을회관
36.54431,127.27681,17,platform,yes,31020,연기리
36.54869,127.27849,17,platform,yes,31018,보통2리
36.55202,127.27817,17,platform,yes,31017,방공학교
36.55469,127.27737,17,platform,yes,31015,실광주유소
36.55839,127.27835,17,platform,yes,36035,대원아파트
36.56068,127.28087,17,platform,yes,36028,대원아파트후문
36.55973,127.28701,17,platform,yes,36075,봉암2리마을회관
36.56387,127.28345,17,platform,yes,36072,봉암리
36.56604,127.28491,17,platform,yes,36050,세종교통
36.5700006,127.2877801,17,platform,yes,36099,세종장례식장입구
36.57633,127.29212,17,platform,yes,36103,월하리(항공학교)
36.57842,127.29276,17,platform,yes,36105,월하리
36.58365,127.29409,17,platform,yes,11016,번암삼거리
36.58555,127.29591,17,platform,yes,11018,번암아파트
36.59127,127.29897,17,platform,yes,11076,죽림리
36.59705,127.29895,17,platform,yes,11090,효성세종병원
36.59898,127.29861,17,platform,yes,11063,조치원전통시장
36.6013323,127.2970784,17,platform,yes,11093,조치원역
36.6014294,127.3000769,17,platform,yes,64008,조치원전통시장북측
36.6018765,127.3027591,17,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,31,platform,yes,11106,조치원버스터미널
36.6015602,127.2996293,31,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,31,platform,yes,11071,조치원역
36.60364,127.30656,31,platform,yes,13010,중봉리
36.59864,127.31297,31,platform,yes,13009,서평리
36.5955309,127.3145926,31,platform,yes,70001,서평1리
36.5868,127.31859,31,platform,yes,13001,동평3리
36.5808639,127.3172522,31,platform,yes,32039,예양2리
36.57851,127.32177,31,platform,yes,32041,양세오충각
36.57621,127.32112,31,platform,yes,32042,예양1리
36.57283,127.32303,31,platform,yes,32037,예양리
36.57114,127.3261292,31,platform,yes,32093,노송2리
36.5693111,127.3281964,31,platform,yes,32011,노송1리(노리미)
36.5668063,127.3304159,31,platform,yes,32085,노송1리
36.5626625,127.3358785,31,platform,yes,32113,노송리
36.5572604,127.3416481,31,platform,yes,32094,응암2리
36.55802,127.34467,31,platform,yes,32061,응암4리
36.5479444,127.3530917,31,platform,yes,32095,응암3리
36.54687,127.35382,31,platform,yes,32058,응암3리입구
36.53756,127.35598,31,platform,yes,33003,갈산2리
36.53303,127.35955,31,platform,yes,33029,부강리
36.53189,127.36464,31,platform,yes,33037,부강역
36.52986,127.36613,31,platform,yes,33032,부강면
36.52986,127.36613,31,platform,yes,33032,부강면
36.53192,127.36517,31,platform,yes,33038,부강역
36.53291,127.36088,31,platform,yes,33030,부강리
36.53772,127.35615,31,platform,yes,33002,갈산2리
36.54694,127.35395,31,platform,yes,32057,응암3리입구
36.5479716,127.3532034,31,platform,yes,32086,응암3리
36.55812,127.3448,31,platform,yes,32060,응암4리
36.55719,127.34201,31,platform,yes,32056,응암2리
36.5627078,127.3360404,31,platform,yes,32114,노송리
36.5668778,127.3305923,31,platform,yes,32096,노송1리
36.56935,127.32836,31,platform,yes,32012,노송1리(노리미)
36.57126,127.32616,31,platform,yes,32013,노송2리
36.57279,127.32321,31,platform,yes,32040,예양리
36.57534,127.32155,31,platform,yes,32043,예양1리
36.57838,127.3219,31,platform,yes,32033,양세오충각
36.5809703,127.3172654,31,platform,yes,32084,예양2리
36.58647,127.31843,31,platform,yes,13002,동평3리
36.59558,127.3147,31,platform,yes,13007,서평1리
36.59852,127.31318,31,platform,yes,13008,서평리
36.60392,127.30684,31,platform,yes,13013,중봉리
36.6015602,127.2996293,31,platform,yes,11099,조치원전통시장북측
36.60099,127.29713,31,platform,yes,11071,조치원역
36.6018765,127.3027591,31,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,32,platform,yes,11106,조치원버스터미널
36.60364,127.30656,32,platform,yes,13010,중봉리
36.59864,127.31297,32,platform,yes,13009,서평리
36.5955309,127.3145926,32,platform,yes,70001,서평1리
36.5868,127.31859,32,platform,yes,13001,동평3리
36.5808639,127.3172522,32,platform,yes,32039,예양2리
36.57851,127.32177,32,platform,yes,32041,양세오충각
36.57621,127.32112,32,platform,yes,32042,예양1리
36.57283,127.32303,32,platform,yes,32037,예양리
36.57114,127.3261292,32,platform,yes,32093,노송2리
36.5693111,127.3281964,32,platform,yes,32011,노송1리(노리미)
36.5668063,127.3304159,32,platform,yes,32085,노송1리
36.5642304,127.3264129,32,platform,yes,32098,송용1리마을회관
36.5617961,127.3232222,32,platform,yes,32100,송용리
36.55751,127.3252,32,platform,yes,32009,내판역
36.555077,127.326537,32,platform,yes,32123,연동면 복합커뮤니티센터
36.55269,127.32796,32,platform,yes,32034,연동중학교
36.55188,127.32554,32,platform,yes,32005,내판2리
36.5481637,127.3252197,32,platform,yes,32007,내판3리
36.5491094,127.3277093,32,platform,yes,32092,명학산업단지입구
36.5450657,127.3305114,32,platform,yes,32090,리봄화장품
36.5395019,127.3359476,32,platform,yes,32088,삼성전기
36.5428916,127.3426439,32,platform,yes,32101,응암1리마을회관
36.5422497,127.3447065,32,platform,yes,32102,응암리(영모재)
36.5411841,127.3467866,32,platform,yes,32103,응암리(가마골)
36.539663,127.3451417,32,platform,yes,32104,응암리(우리종묘)
36.53454,127.35168,32,platform,yes,32017,명학3리
36.52924,127.35153,32,platform,yes,32066,청정아파트
36.52683,127.35145,32,platform,yes,32016,명학2리(황룡사)
36.52908,127.35172,32,platform,yes,32067,청정아파트
36.53303,127.35955,32,platform,yes,33029,부강리
36.53189,127.36464,32,platform,yes,33037,부강역
36.52986,127.36613,32,platform,yes,33032,부강면
36.52986,127.36613,32,platform,yes,33032,부강면
36.53192,127.36517,32,platform,yes,33038,부강역
36.53291,127.36088,32,platform,yes,33030,부강리
36.52924,127.35153,32,platform,yes,32066,청정아파트
36.52685,127.35158,32,platform,yes,32075,명학2리(황룡사)
36.52908,127.35172,32,platform,yes,32067,청정아파트
36.53472,127.35163,32,platform,yes,32018,명학3리
36.5395955,127.3452983,32,platform,yes,32106,응암리(우리종묘)
36.54116,127.34694,32,platform,yes,32054,응암리(가마골)
36.5423399,127.3447566,32,platform,yes,32105,응암리(영모재)
36.54295,127.34252,32,platform,yes,32055,응암1리마을회관
36.5396464,127.3361428,32,platform,yes,32087,삼성전기
36.5451653,127.3308576,32,platform,yes,32089,리봄화장품
36.5492451,127.3280218,32,platform,yes,32091,명학산업단지입구
36.5481637,127.3252197,32,platform,yes,32007,내판3리
36.55202,127.32564,32,platform,yes,32006,내판2리
36.5529,127.32801,32,platform,yes,32035,연동중학교
36.555012,127.326823,32,platform,yes,32124,연동면 복합커뮤니티센터
36.55796,127.32516,32,platform,yes,32010,내판역
36.5616519,127.3232337,32,platform,yes,32099,송용리
36.5641491,127.3263516,32,platform,yes,32097,송용1리마을회관
36.5668778,127.3305923,32,platform,yes,32096,노송1리
36.56935,127.32836,32,platform,yes,32012,노송1리(노리미)
36.57126,127.32616,32,platform,yes,32013,노송2리
36.57279,127.32321,32,platform,yes,32040,예양리
36.57534,127.32155,32,platform,yes,32043,예양1리
36.57838,127.3219,32,platform,yes,32033,양세오충각
36.5809703,127.3172654,32,platform,yes,32084,예양2리
36.58647,127.31843,32,platform,yes,13002,동평3리
36.59558,127.3147,32,platform,yes,13007,서평1리
36.59852,127.31318,32,platform,yes,13008,서평리
36.60392,127.30684,32,platform,yes,13013,중봉리
36.6018765,127.3027591,32,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,33,platform,yes,11106,조치원버스터미널
36.60364,127.30656,33,platform,yes,13010,중봉리
36.59864,127.31297,33,platform,yes,13009,서평리
36.5955309,127.3145926,33,platform,yes,70001,서평1리
36.5868,127.31859,33,platform,yes,13001,동평3리
36.580917,127.3165926,33,platform,yes,32110,예양2리
36.5804101,127.3123797,33,platform,yes,32112,예양리(강촌입구)
36.57658,127.308,33,platform,yes,32001,예양2리(강촌)
36.56901,127.30807,33,platform,yes,32031,송용3리(신촌)
36.56038,127.30372,33,platform,yes,32029,송용3리
36.5469422,127.310502,33,platform,yes,32083,문주리
36.5481921,127.3112811,33,platform,yes,32108,문주리입구
36.555932,127.323048,33,platform,yes,32121,내판리(외판1교)
36.5526956,127.3252308,33,platform,yes,32117,내판2리
36.55293,127.3282919,33,platform,yes,32120,연동중학교
36.5494,127.33021,33,platform,yes,32004,교과서박물관
36.5457,127.33441,33,platform,yes,32062,응암농공단지
36.53905,127.34013,33,platform,yes,32026,명학산업단지
36.53703,127.34345,33,platform,yes,32014,명학1리
36.53567,127.34787,33,platform,yes,32036,명학리
36.53454,127.35168,33,platform,yes,32017,명학3리
36.52924,127.35153,33,platform,yes,32066,청정아파트
36.52683,127.35145,33,platform,yes,32016,명학2리(황룡사)
36.52218,127.3536,33,platform,yes,32064,청봉사
36.5202645,127.3539706,33,platform,yes,32107,명학2리(용당)
36.51858,127.347,33,platform,yes,32045,용운사
36.51823,127.3428,33,platform,yes,32070,합강2리
36.51779,127.33971,33,platform,yes,32071,합강2리(합강공원)
36.51809,127.34261,33,platform,yes,32069,합강2리
36.51838,127.34674,33,platform,yes,32044,용운사
36.52015,127.35409,33,platform,yes,32015,명학2리(용당)
36.52228,127.35368,33,platform,yes,32065,청봉사
36.52685,127.35158,33,platform,yes,32075,명학2리(황룡사)
36.52908,127.35172,33,platform,yes,32067,청정아파트
36.53303,127.35955,33,platform,yes,33029,부강리
36.53189,127.36464,33,platform,yes,33037,부강역
36.52986,127.36613,33,platform,yes,33032,부강면
36.52986,127.36613,33,platform,yes,33032,부강면
36.53192,127.36517,33,platform,yes,33038,부강역
36.53291,127.36088,33,platform,yes,33030,부강리
36.52924,127.35153,33,platform,yes,32066,청정아파트
36.52683,127.35145,33,platform,yes,32016,명학2리(황룡사)
36.52218,127.3536,33,platform,yes,32064,청봉사
36.5202645,127.3539706,33,platform,yes,32107,명학2리(용당)
36.51858,127.347,33,platform,yes,32045,용운사
36.51823,127.3428,33,platform,yes,32070,합강2리
36.51779,127.33971,33,platform,yes,32071,합강2리(합강공원)
36.51809,127.34261,33,platform,yes,32069,합강2리
36.51838,127.34674,33,platform,yes,32044,용운사
36.52015,127.35409,33,platform,yes,32015,명학2리(용당)
36.52228,127.35368,33,platform,yes,32065,청봉사
36.52685,127.35158,33,platform,yes,32075,명학2리(황룡사)
36.52908,127.35172,33,platform,yes,32067,청정아파트
36.53472,127.35163,33,platform,yes,32018,명학3리
36.53579,127.34803,33,platform,yes,32020,명학리
36.5372,127.34346,33,platform,yes,32021,명학1리
36.53897,127.34062,33,platform,yes,32025,명학산업단지
36.54621,127.33419,33,platform,yes,32063,응암농공단지
36.54933,127.33046,33,platform,yes,32003,교과서박물관
36.5527497,127.3283481,33,platform,yes,32119,연동중학교
36.5525517,127.3254602,33,platform,yes,32118,내판2리
36.555994,127.32309,33,platform,yes,32122,내판리(외판1교)
36.5482424,127.3111782,33,platform,yes,32109,문주리입구
36.5469871,127.3103846,33,platform,yes,32022,문주리
36.560329,127.303813,33,platform,yes,32030,송용3리
36.568869,127.308161,33,platform,yes,32032,송용3리(신촌)
36.576819,127.308115,33,platform,yes,32002,예양2리(강촌)
36.580326,127.312387,33,platform,yes,32038,예양리(강촌입구)
36.5808035,127.3166622,33,platform,yes,32111,예양2리
36.58647,127.31843,33,platform,yes,13002,동평3리
36.59558,127.3147,33,platform,yes,13007,서평1리
36.59852,127.31318,33,platform,yes,13008,서평리
36.60392,127.30684,33,platform,yes,13013,중봉리
36.6018765,127.3027591,33,platform,yes,11107,조치원버스터미널
36.6018992,127.3028932,34,platform,yes,11106,조치원버스터미널
36.60364,127.30656,34,platform,yes,13010,중봉리
36.59864,127.31297,34,platform,yes,13009,서평리
36.5955309,127.3145926,34,platform,yes,70001,서평1리
36.591895,127.316459,34,platform,yes,3328,서평교
