위도,경도,업종명,업소명,addr:full,소재지(지번),데이터기준일자,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
33.2517241,126.5619449,일반음식점,오른발왼발서귀포점,,제주특별자치도 서귀포시 서귀동 286번지 6호 ,2018-02-23,,중정로91번길,56,서귀동,,1,
33.2427871,126.5623917,일반음식점,소담정,,제주특별자치도 서귀포시 서귀동 648번지 13호 ,2018-02-23,,천지연로,46-1,서귀동,,,
33.2494187,126.5652211,일반음식점,황금룡,,제주특별자치도 서귀포시 서귀동 272번지 18호 ,2018-02-23,,중정로91번길,15,서귀동,,,
33.2496037,126.431444,일반음식점,가람돌솥밥,,제주특별자치도 서귀포시 대포동 747번지 3호 ,2018-02-23,,중문관광로,332,대포동,,,
33.251681,126.5757269,일반음식점,삼아식당,,제주특별자치도 서귀포시 동홍동 184번지 4호 104호 ,2018-02-23,,태평로,536,동홍동,,,
33.2525939,126.559117,일반음식점,청진동해장국서귀포본점,,제주특별자치도 서귀포시 서귀동 302번지 28호 ,2018-02-23,,천지로,59,서귀동,,,
33.239454,126.6067645,일반음식점,자리가시횟집,,제주특별자치도 서귀포시 보목동 563번지 ,2018-02-23,,보목포로,45,보목동,,,
33.2403093,126.4286681,일반음식점,대기정,,제주특별자치도 서귀포시 대포동 1787번지 ,2018-02-23,,이어도로,41,대포동,,,
33.2510469,126.5630247,일반음식점,예감,,제주특별자치도 서귀포시 서귀동 279번지 3호 ,2018-02-23,,중정로91번길,42,서귀동,,,
33.2464468,126.5626311,일반음식점,해뜰날흑돼지샤브샤브,,  ,2018-02-23,,태평로439번길,44,서귀동,,,
33.2514443,126.5110508,일반음식점,달콤한상점,,제주특별자치도 서귀포시 서호동 1476번지 3호 ,2018-02-23,,신동로27번길,17,서호동,,,
33.2589317,126.4072788,일반음식점,장위동유성등심집제주점,,제주특별자치도 서귀포시 색달동 2156번지 2호 ,2018-02-23,,일주서로,968-10,색달동,,,
33.2472388,126.5092079,일반음식점,아쿠아라운지,,제주특별자치도 서귀포시 법환동 914번지 ,2018-02-23,,월드컵로,33,법환동,,,
33.2676599,126.5893247,일반음식점,신동성식당,,제주특별자치도 서귀포시 토평동 1290번지 ,2018-02-23,,토평남로,109,토평동,,,
33.2504829,126.5367012,일반음식점,르네상스,,제주특별자치도 서귀포시 호근동 569번지 2호 ,2018-02-23,,일주동로,8941,호근동,,,
33.2515516,126.4301977,일반음식점,이맛,,제주특별자치도 서귀포시 중문동 1909번지 3호 ,2018-02-23,,천제연로,237,중문동,,,
33.255829,126.4164994,일반음식점,2472,,제주특별자치도 서귀포시 색달동 2472번지 1호 (2층) ,2018-02-23,,천제연로,103-15,색달동,,,
33.2583387,126.5523434,일반음식점,해돋이,,제주특별자치도 서귀포시 서홍동 1531번지 1호 ,2018-02-23,,서홍로,117,서홍동,,,
33.239926,126.5644674,일반음식점,창훈이네,,제주특별자치도 서귀포시 서귀동 786번지 9호 ,2018-02-23,,칠십리로,77,서귀동,,,
33.263979,126.5696258,일반음식점,수영이네식당,,제주특별자치도 서귀포시 동홍동 1202번지 3호 ,2018-02-23,,중산간동로7929번길,24,동홍동,,,
33.2811103,126.540806,일반음식점,목포전주식당,,제주특별자치도 서귀포시 서홍동 665번지 외2필지 ,2018-02-23,,,,,,,
33.2475056,126.5646879,일반음식점,물레방아주점,,제주특별자치도 서귀포시 서귀동 416번지 1호 ,2018-02-23,,명동로,25,서귀동,,,
33.2560963,126.5630644,일반음식점,서귀포의료원장례식장2식당,,제주특별자치도 서귀포시 동홍동 1530번지 2호 ,2018-02-23,,장수로,47,동홍동,,,
33.2550093,126.5713087,일반음식점,교촌치킨서귀포1호점,,제주특별자치도 서귀포시 동홍동 117번지 6호 ,2018-02-23,,일주동로,8584,동홍동,,,
33.2648875,126.5617034,일반음식점,대박포장마차,,제주특별자치도 서귀포시 동홍동 1679번지 동홍5차 주공상가 ,2018-02-23,,중산간동로,8002-1,동홍동,,,
33.2584432,126.4144841,일반음식점,나대감,,제주특별자치도 서귀포시 색달동 2283번지 ,2018-02-23,,일주서로,902,색달동,,,
33.2538047,126.5101469,일반음식점,한스델리신시가지점,,제주특별자치도 서귀포시 법환동 736번지 ,2018-02-23,,신서귀로51번길,11,법환동,,,
33.2534183,126.5592279,일반음식점,팔마식당,,제주특별자치도 서귀포시 서홍동 441-8번지 ,2018-02-23,,홍중로,6,서홍동,,,
33.2476851,126.5598607,일반음식점,우리네갈비,,제주특별자치도 서귀포시 서귀동 312번지 7호 ,2018-02-23,,중정로,31,서귀동,,,
33.2519083,126.4243958,일반음식점,야끼니꾸엔중문점,,제주특별자치도 서귀포시 중문동 2083번지 2호 ,2018-02-23,,천제연로,183-1,중문동,,,
33.21692,126.2526295,일반음식점,하모식당,,제주특별자치도 서귀포시 대정읍 하모리 2138번지 5호 ,2018-02-23,,최남단해안로,39,대정읍,,,
33.3932437,126.7963529,일반음식점,성읍타운,,제주특별자치도 서귀포시 표선면 성읍리 1523번지 5호 ,2018-02-23,,성읍민속로,191,표선면,,,
33.2783421,126.718889,일반음식점,남원포구식당,,제주특별자치도 서귀포시 남원읍 남원리 111번지 2호 ,2018-02-23,,남원회관로,53,남원읍,,,
33.2124547,126.2548193,일반음식점,리치망고(Rich Mango) 대정점,,제주특별자치도 서귀포시 대정읍 하모리 656번지 ,2018-02-23,,최남단해안로,95,대정읍,,,
33.3258943,126.8336204,일반음식점,까투리표선점,,제주특별자치도 서귀포시 표선면 표선리 624번지 2호 ,2018-02-23,,표선중앙로,89,표선면,,,
33.2325769,126.3085511,일반음식점,연우네,,제주특별자치도 서귀포시 안덕면 사계리 2019번지 1호 ,2018-02-23,,사계남로,217,안덕면,,,
33.4506914,126.9143638,일반음식점,삼삼구이,,제주특별자치도 서귀포시 성산읍 고성리 1195번지 1호 ,2018-02-23,,고성동서로,67,성산읍,,,
33.4508299,126.9087755,일반음식점,고성성안식당,,제주특별자치도 서귀포시 성산읍 고성리 1399번지 7호 ,2018-02-23,,산성효자로,33,성산읍,,,
33.4611919,126.9339076,일반음식점,돌하르방뚝배기식당,,제주특별자치도 서귀포시 성산읍 성산리 141번지 ,2018-02-23,,일출로,264,성산읍,,,
33.3258943,126.8336204,일반음식점,국수마당,,제주특별자치도 서귀포시 표선면 표선리 624번지 2호 ,2018-02-23,,표선중앙로,89,표선면,,,
33.2468447,126.3360563,일반음식점,부가네얼큰이화순점,,제주특별자치도 서귀포시 안덕면 화순리 333번지 1호 ,2018-02-23,,화순로,98,안덕면,,,
33.2258848,126.2558227,일반음식점,하르방밀면,,제주특별자치도 서귀포시 대정읍 상모리 3858번지 6호 ,2018-02-23,,동일하모로,229,대정읍,,,
33.3988818,126.8034675,일반음식점,큰하르방식당,,제주특별자치도 서귀포시 표선면 성읍리 407번지 10호 ,2018-02-23,,서성일로,73-10,표선면,,,
33.4699665,126.9303414,일반음식점,성산둥지식당,,제주특별자치도 서귀포시 성산읍 성산리 359번지 2호 ,2018-02-23,,성산등용로,96-3,성산읍,,,
33.3263198,126.8339026,일반음식점,빨대꽂은소주방,,제주특별자치도 서귀포시 표선면 표선리 614번지 ,2018-02-23,,표선동서로,254-13,표선면,,,
33.4690113,126.9294645,일반음식점,전라도식당,,제주특별자치도 서귀포시 성산읍 성산리 361번지 5호 ,2018-02-23,,성산등용로,84,성산읍,,,
33.3454081,126.7882015,일반음식점,수농골프장클럽하우스,,제주특별자치도 서귀포시 표선면 가시리 280번지 3호 ,2018-02-23,,가시로,384,표선면,,,
33.2437635,126.2179824,일반음식점,홍돈,,제주특별자치도 서귀포시 대정읍 일과리 1927번지 3호 ,2018-02-23,,노을해안로,104,대정읍,,,
33.2182874,126.2529959,일반음식점,어도,,제주특별자치도 서귀포시 대정읍 하모리 765번지 3호 ,2018-02-23,,최남단해안로29번길,10,대정읍,,,
33.3930906,126.9053196,일반음식점,온평생활개선,,제주특별자치도 서귀포시 성산읍 온평리 1227번지 5호 ,2018-02-23,,환해장성로,389,성산읍,,,
33.3036005,126.39036,일반음식점,비오토피아커뮤니티센터레스토랑,,제주특별자치도 서귀포시 안덕면 상천리 795번지 ,2018-02-23,,산록남로762번길,79,안덕면,,,
33.4067068,126.9065228,일반음식점,삼대해녀의집,,제주특별자치도 서귀포시 성산읍 온평리 707번지 1호 ,2018-02-23,,환해장성로,583-5,성산읍,,,
33.4501862,126.913302,일반음식점,까투리동남점,,제주특별자치도 서귀포시 성산읍 고성리 1132번지 22호 ,2018-02-23,,고성동서로56번길,2,성산읍,,,
33.4647042,126.9350135,일반음식점,탐라흑돼지,,제주특별자치도 서귀포시 성산읍 성산리 218번지 14호 ,2018-02-23,,성산중앙로,60-1,성산읍,,,
33.449491,126.9166977,일반음식점,삼만덕,,제주특별자치도 서귀포시 성산읍 고성리 298번지 45호 ,2018-02-23,,동류암로36번길,6,성산읍,,,
33.3242993,126.8321767,일반음식점,투다리표선점,,제주특별자치도 서귀포시 표선면 표선리 658번지 2호 ,2018-02-23,,표선동서로,228,표선면,,,
33.2270308,126.2616912,일반음식점,왕손가든,,제주특별자치도 서귀포시 대정읍 상모리 3241번지 ,2018-02-23,,상모대서로66번길,19,대정읍,,,
33.325009,126.8324787,일반음식점,최고의밥상,,제주특별자치도 서귀포시 표선면 표선리 633번지 2호 ,2018-02-23,,표선동서로,236,표선면,,,
33.2642276,126.6244177,일반음식점,쇠소깍가든,,제주특별자치도 서귀포시 남원읍 하례리 381번지 ,2018-02-23,,하례로166번길,1,남원읍,,,
33.3190481,126.7087521,일반음식점,의귀송원,,제주특별자치도 서귀포시 남원읍 의귀리 1660번지 ,2018-02-23,,남조로,413-33,남원읍,,,
33.416346,126.889907,일반음식점,미촌가든,,제주특별자치도 서귀포시 성산읍 신산리 1044번지 1호 ,2018-02-23,,일주동로,5112,성산읍,,,
33.3454081,126.7882015,일반음식점,낭그늘,,제주특별자치도 서귀포시 표선면 가시리 280번지 3호 ,2018-02-23,,가시로,384,표선면,,,
33.3255677,126.8331178,일반음식점,유진,,제주특별자치도 서귀포시 표선면 표선리 627번지 ,2018-02-23,,표선중앙로90번길,4,표선면,,,
33.2195019,126.2479359,일반음식점,시골곰탕,,제주특별자치도 서귀포시 대정읍 하모리 1089번지 44호 ,2018-02-23,,신영로36번길,45,대정읍,,,
33.3262302,126.8442811,일반음식점,백사장횟집,,제주특별자치도 서귀포시 표선면 표선리 45번지 11호 ,2018-02-23,,표선당포로,19-3,표선면,,,
33.2389485,126.442831,일반음식점,대포해송,,제주특별자치도 서귀포시 대포동 2356번지 1호 ,2018-02-23,,이어도로,200-7,대포동,,,
33.2498261,126.5652949,일반음식점,어제그집,,제주특별자치도 서귀포시 서귀동 270번지 31호 ,2018-02-23,,중앙로48번길,35,서귀동,,,
33.2507966,126.5123065,일반음식점,최고집,,제주특별자치도 서귀포시 서호동 1477번지 6호 ,2018-02-23,,김정문화로,71,서호동,,,
33.2545255,126.4178578,일반음식점,삼춘네흑돼지,,제주특별자치도 서귀포시 색달동 2481번지 7호 ,2018-02-23,,천제연로,115,색달동,,,
33.250791,126.5095757,일반음식점,프렌즈,,제주특별자치도 서귀포시 법환동 748번지 ,2018-02-23,,김정문화로,52,법환동,,,
33.2536625,126.5592132,일반음식점,다슬이네칡냉면,,제주특별자치도 서귀포시 서홍동 440번지 14호 ,2018-02-23,,홍중로,8,서홍동,,,
33.2927354,126.5949687,일반음식점,돈내코장원식당,,제주특별자치도 서귀포시 상효동 1300번지 12호 ,2018-02-23,,516로,466,상효동,,,
33.2498869,126.5676686,일반음식점,조마루뼈다귀서귀포점,,제주특별자치도 서귀포시 동홍동 422번지 2호 ,2018-02-23,,동홍동로,13,동홍동,,1,
33.2508346,126.5730946,일반음식점,황궁쟁반짜장,,제주특별자치도 서귀포시 동홍동 183번지 7호 ,2018-02-23,,태평로,520,동홍동,,,
33.25454,126.5713496,일반음식점,퍼드림등갈비전문점,,제주특별자치도 서귀포시 동홍동 647번지 4호 ,2018-02-23,,일주동로,8583,동홍동,,,
33.2638281,126.617009,일반음식점,정성을다하는엄마손맛,,제주특별자치도 서귀포시 하효동 137번지 ,2018-02-23,,효돈로,169,하효동,,,
33.2576625,126.4082795,일반음식점,덤장중문점,,제주특별자치도 서귀포시 색달동 2119번지 ,2018-02-23,,천제연로,17,색달동,,,
33.2678803,126.5896796,일반음식점,해수정,,제주특별자치도 서귀포시 토평동 1288번지 ,2018-02-23,,중산간동로,7739,토평동,,,
33.2639319,126.5484498,일반음식점,한길정,,제주특별자치도 서귀포시 서홍동 1733번지 31호 ,2018-02-23,,중산간동로,8128-6,서홍동,,,
33.2536684,126.5724669,일반음식점,주공한라식육식당,,제주특별자치도 서귀포시 동홍동 119번지 1호 ,2018-02-23,,동홍중앙로,30,동홍동,,,
33.2335747,126.4890087,일반음식점,켄싱턴 해변가든,,제주특별자치도 서귀포시 강정동 2677번지 ,2018-02-23,,이어도로,684,강정동,,,
33.2586063,126.5620424,일반음식점,화끈한갈매기,,제주특별자치도 서귀포시 동홍동 1460번지 ,2018-02-23,,중앙로150번길,4-1,동홍동,,,
33.2496625,126.560339,일반음식점,미나리,,제주특별자치도 서귀포시 서귀동 309번지 3호 ,2018-02-23,,중앙로59번길,11,서귀동,,,
33.260322,126.6148546,일반음식점,삼다해물뚝배기,,제주특별자치도 서귀포시 하효동 751번지 5호 ,2018-02-23,,일주동로,8167,하효동,,,
33.2474634,126.5632175,일반음식점,소주와낙지,,제주특별자치도 서귀포시 서귀동 420번지 6호 ,2018-02-23,,중정로62번길,5,서귀동,,,
33.2484335,126.5092187,일반음식점,네오푸드시스템,,제주특별자치도 서귀포시 법환동 841번지 2호 ,2018-02-23,,일주동로,9209,법환동,,,
33.2523115,126.5615929,일반음식점,광장호프,,제주특별자치도 서귀포시 서귀동 287번지 2호 ,2018-02-23,,동문로,2,서귀동,,,
33.2498725,126.5580006,일반음식점,천지동식당,,제주특별자치도 서귀포시 서귀동 326번지 14호 ,2018-02-23,,서문로38번길,1,서귀동,,,
33.3258771,126.8361178,일반음식점,비치별미식당,,제주특별자치도 서귀포시 표선면 표선리 858번지 3호 ,2018-02-23,,표선중앙로117번길,1,표선면,,,
33.4493315,126.9171191,일반음식점,국수마을,,제주특별자치도 서귀포시 성산읍 고성리 298번지 6호 ,2018-02-23,,동류암로,30,성산읍,,,
33.2904786,126.3183659,일반음식점,서귀포시축협축산물플라자한우전문식당,,제주특별자치도 서귀포시 안덕면 서광리 985번지 10호 ,2018-02-23,,중산간서로,1914-3,안덕면,,,
33.3726822,126.7971235,일반음식점,목장원식당바스메,,제주특별자치도 서귀포시 표선면 성읍리 2632번지 1호 ,2018-02-23,,번영로,2524,표선면,,,
33.3247721,126.8440727,일반음식점,흑돼지한마당본점,,제주특별자치도 서귀포시 표선면 표선리 40번지 42호 ,2018-02-23,,민속해안로,575,표선면,,,
33.3264274,126.8366249,일반음식점,해뜨는집썬가든,,제주특별자치도 서귀포시 표선면 표선리 483번지 ,2018-02-23,,표선백사로,123,표선면,,,
33.4474938,126.9160675,일반음식점,돈이랑성산점,,제주특별자치도 서귀포시 성산읍 고성리 331번지 2호 ,2018-02-23,,일출로,30,성산읍,,,
33.2722996,126.6639145,일반음식점,위미페리카나,,제주특별자치도 서귀포시 남원읍 위미리 1759번지 1호 ,2018-02-23,,위미중앙로,204,남원읍,,,
33.4500018,126.9144832,일반음식점,도다리회,,제주특별자치도 서귀포시 성산읍 고성리 1197번지 6호 ,2018-02-23,,고성동서로56번길,13,성산읍,,,
