위도,경도,데이터기준일자,highway,support,light_method,light:lit,light:shape,light:tilt
37.488263,126.558924,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488095,126.558751,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487939,126.558585,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487896,126.558496,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486917,126.56113,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486637,126.560878,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486478,126.560659,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486695,126.56026,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486965,126.559862,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48725,126.559437,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487525,126.559025,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487797,126.558629,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491725,126.561594,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492013,126.561891,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49228,126.562176,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492543,126.562488,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49266,126.562641,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49279,126.562744,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492941,126.56286,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493198,126.56314,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493455,126.563407,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493725,126.563691,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494028,126.564007,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494307,126.564299,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494547,126.5646,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494821,126.564882,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495119,126.565166,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495387,126.565447,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49546,126.565566,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495615,126.565332,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495359,126.565118,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.495103,126.564798,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494827,126.564506,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494568,126.564278,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494287,126.563982,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493994,126.563676,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493706,126.563379,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493436,126.563094,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493159,126.562805,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492921,126.562548,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492804,126.562431,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492527,126.562142,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492253,126.561859,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491976,126.561563,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491717,126.561246,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487288,126.557027,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487482,126.557202,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487707,126.557417,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488013,126.557755,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488376,126.558137,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488691,126.558447,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488955,126.558727,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489035,126.558885,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489382,126.559226,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489513,126.559317,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48979,126.559601,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490068,126.559898,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490497,126.560349,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490801,126.560659,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491037,126.560918,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491027,126.560566,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490751,126.560278,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490472,126.559984,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490319,126.559833,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49005,126.559539,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489784,126.559228,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489516,126.558893,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489227,126.558587,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488965,126.558361,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488686,126.558066,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.48833,126.557742,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.488166,126.557569,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487974,126.557359,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487702,126.557077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487484,126.556775,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.483685,126.555009,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484071,126.555019,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484425,126.555057,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484801,126.55507,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485086,126.555121,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485405,126.555212,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485991,126.555608,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486095,126.555765,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486245,126.555874,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486502,126.556153,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486745,126.556414,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487017,126.556731,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.487185,126.556456,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486895,126.556223,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486659,126.555943,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486397,126.555635,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486256,126.555465,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.486108,126.555352,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485924,126.555202,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485633,126.55506,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485307,126.554934,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.485068,126.554868,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484821,126.554856,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484535,126.554834,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.484208,126.554815,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.483848,126.55479,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493321,126.505551,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493448,126.505016,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493565,126.504538,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493965,126.504612,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.494099,126.505109,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493929,126.505271,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493825,126.505702,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493704,126.506185,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493009,126.506206,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492484,126.506008,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492038,126.505846,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492966,126.505228,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493084,126.50474,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493213,126.504349,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49278,126.505016,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492885,126.504418,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492571,126.504453,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492658,126.504767,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492565,126.50517,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490155,126.505457,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490265,126.504997,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49037,126.504539,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490464,126.504158,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490549,126.503796,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490695,126.503593,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490731,126.504006,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49088,126.503883,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491297,126.504161,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491814,126.504287,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492175,126.50441,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491872,126.5048,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492138,126.50485,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49204,126.505248,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489838,126.496674,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490042,126.496825,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490247,126.496977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490421,126.497141,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490634,126.497291,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490757,126.497355,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490949,126.497522,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491133,126.497674,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491352,126.497795,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491529,126.497958,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491739,126.498102,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491964,126.498237,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492197,126.498411,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492412,126.498567,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492533,126.49832,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492308,126.498147,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492082,126.497987,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491879,126.497796,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491671,126.49765,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491493,126.497554,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49133,126.497401,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491088,126.497218,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490878,126.497099,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490767,126.496982,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490569,126.496833,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490382,126.496735,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490157,126.496571,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489945,126.496414,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490144,126.498243,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490294,126.497929,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490448,126.497614,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490538,126.497401,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490856,126.496736,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490979,126.496467,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491105,126.496202,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491253,126.495883,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491404,126.495553,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491232,126.495454,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491097,126.495749,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490972,126.496004,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490819,126.496341,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490682,126.496622,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490371,126.497296,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490279,126.497498,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490183,126.497524,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490001,126.497391,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489778,126.497258,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489638,126.497482,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489544,126.497692,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489433,126.497925,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49012,126.49784,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.489979,126.498141,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491243,126.499074,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491374,126.498795,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491664,126.49955,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49177,126.499324,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491882,126.499093,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491947,126.498866,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491772,126.498693,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491581,126.498553,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491549,126.498425,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491648,126.498219,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491949,126.497574,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492095,126.497259,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492207,126.497016,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.49236,126.496701,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492506,126.496392,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492334,126.496283,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492202,126.496553,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492088,126.496813,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491934,126.497144,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491791,126.497437,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491483,126.498102,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491385,126.498323,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4912,126.498715,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491082,126.498968,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490704,126.494761,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.490926,126.494928,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491172,126.495106,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491303,126.495242,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491519,126.495388,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491662,126.495462,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.491871,126.49562,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492086,126.495776,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492289,126.495924,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492409,126.49605,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492616,126.49621,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492778,126.496285,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493033,126.49647,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493293,126.496663,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493375,126.496439,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.493137,126.49627,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492893,126.496097,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.492687,126.495918,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
