위도,경도,amenity,name,addr:full,source,source:date,shop,branch,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door,addr:housename
33.2410807,126.5938804,restaurant,제주아우룸,,공공데이터포털,2018-02-23,,,,보목로64번길,22,보목동,,1,,
33.2526495,126.5045616,restaurant,소담수제만두,,공공데이터포털,2018-02-23,,,,대청로,43,강정동,,1,,
33.2525424,126.4256292,,세븐일레븐 서귀포중문상로점,,공공데이터포털,2018-02-23,convenience,,,중문상로,45,중문동,,,,
33.2538045,126.5576967,restaurant,라플레르앤카페,,공공데이터포털,2018-02-23,,,,홍중로27번길,3,서홍동,,,,
33.3056347,126.7921182,,GS25 서귀일주동로점,,공공데이터포털,2018-02-23,convenience,서귀일주동로점,,일주동로,6412,표선면,,1,,
33.4375501,126.9203422,,GS25 성산신양점,,공공데이터포털,2018-02-23,convenience,성산신양점,,섭지코지로26번길,6,성산읍,,,,
33.3643757,126.8395566,restaurant,아줄레주,,공공데이터포털,2018-02-23,,,,신풍하동로19번길,59,성산읍,나,,,
33.2233599,126.2521829,,CU 서귀대정태화점,,공공데이터포털,2018-02-23,convenience,서귀대정태화점,,하모중앙로,54,대정읍,,1,,
33.4268965,126.8647243,restaurant,제주해양동물박물관마린카페,,공공데이터포털,2018-02-23,,,,서성일로,689-21,성산읍,,1,,
33.22334,126.2584808,,GS25 대정상모점,,공공데이터포털,2018-02-23,convenience,대정상모점,,,,,,,,
33.2516184,126.4380802,restaurant,연홍,,공공데이터포털,2018-02-23,,,,천제연로,313,회수동,,,,
33.3052583,126.3149549,restaurant,카페윙클제주신화월드점,,공공데이터포털,2018-02-23,,,,신화역사로304번길,98,안덕면,,1,,
33.2562006,126.3351463,,CU 서귀감산리점,,공공데이터포털,2018-02-23,convenience,서귀감산리점,,일주서로,1499,안덕면,,1,,
33.3052583,126.3149549,restaurant,메인스트리트스낵(Main Street Snacks),,공공데이터포털,2018-02-23,,,,신화역사로304번길,98,안덕면,,1,,
33.429258,126.9342326,restaurant,(주)지포뮤지엄,,공공데이터포털,2018-02-23,,,,,,,,,,
33.2798179,126.2737676,restaurant,소소희,,공공데이터포털,2018-02-23,,,,영어도시로,27-2,대정읍,,1,102,
33.3190481,126.7087521,restaurant,수망일기,,공공데이터포털,2018-02-23,,,,남조로,593-2,남원읍,,1,,
33.2473219,126.5649399,restaurant,라이또PC서귀본점,,공공데이터포털,2018-02-23,,,,명동로,28,서귀동,,3,,
33.283037,126.6308418,restaurant,네이처캔바스,,공공데이터포털,2018-02-23,,,,중산간동로,7129,남원읍,,,,
33.2399513,126.5126255,restaurant,분식카페,,공공데이터포털,2018-02-23,,,,신서로,66,강정동,,-1,,
33.2802165,126.7180039,restaurant,욜로김밥,,공공데이터포털,2018-02-23,,,,남한로,12-1,남원읍,,,,
33.4721117,126.9331983,restaurant,멧돌쥬스,,공공데이터포털,2018-02-23,,,,성산등용로,130-21,성산읍,,1,,
33.2533658,126.4426193,restaurant,볼스프로덕션,,공공데이터포털,2018-02-23,,,,일주서로,626,회수동,,1,,
33.2595265,126.4920702,,가람휴게음식편의점,,공공데이터포털,2018-02-23,convenience,,,염돈로,123,강정동,,,,
33.2497135,126.5618651,restaurant,메가커피서귀포중앙점,,공공데이터포털,2018-02-23,,,,중앙로,56,서귀동,,1,,
33.2502419,126.4119743,restaurant,테디베어카페,,공공데이터포털,2018-02-23,,,,중문관광로110번길,31,색달동,,-2,,
33.2550336,126.5719328,restaurant,콩툰동홍점,,공공데이터포털,2018-02-23,,,,동홍중앙로,49,동홍동,,5,,프라미스빌딩
33.2501255,126.2994269,restaurant,탄산휴게음식점,,공공데이터포털,2018-02-23,,,,사계북로41번길,178-3,안덕면,,1,,
