위도,경도,highway,public_transport,bus,name,source,source:date,addr:subdistrict
37.48055,129.11297,bus_stop,platform,yes,이도사거리(대동.무릉방면),공공데이터포털,2020-11-24,이도동
37.47994,129.10415,bus_stop,platform,yes,청운교(대동방면),공공데이터포털,2020-11-24,이도동
37.47782,129.10013,bus_stop,platform,yes,금영펌프카(북평.시청방면),공공데이터포털,2020-11-24,이도동
37.47786,129.10009,bus_stop,platform,yes,금영펌프카(삼화방면),공공데이터포털,2020-11-24,이도동
37.47899,129.12977,bus_stop,platform,yes,구미택지(북평.삼척방면),공공데이터포털,2020-11-24,구미동
37.47905,129.13007,bus_stop,platform,yes,구미택지(북평.시청방면),공공데이터포털,2020-11-24,구미동
37.57184,129.07522,bus_stop,platform,yes,장밭삼거리(발한.시청방면),공공데이터포털,2020-11-24,만우동
37.57183,129.07516,bus_stop,platform,yes,장밭삼거리(만우방면),공공데이터포털,2020-11-24,만우동
37.47411,129.11832,bus_stop,platform,yes,단실회관(단봉방면),공공데이터포털,2020-11-24,단봉동
37.47428,129.11857,bus_stop,platform,yes,단실회관(추암방면),공공데이터포털,2020-11-24,단봉동
37.51432,129.10378,bus_stop,platform,yes,종합운동장(북평.삼척방면),공공데이터포털,2020-11-24,천곡동
37.51602,129.10445,bus_stop,platform,yes,주공5차아파트(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.47031,129.11549,bus_stop,platform,yes,벽오마을(단봉방면),공공데이터포털,2020-11-24,단봉동
37.47027,129.11562,bus_stop,platform,yes,벽오마을(추암방면),공공데이터포털,2020-11-24,단봉동
37.51968,129.10585,bus_stop,platform,yes,현대아파트(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.51984,129.10548,bus_stop,platform,yes,주공4차아파트(북평.삼척방면),공공데이터포털,2020-11-24,천곡동
37.53556,129.10515,bus_stop,platform,yes,부곡(시청.북평방면),공공데이터포털,2020-11-24,부곡동
37.53565,129.10637,bus_stop,platform,yes,부곡(발한.망상방면),공공데이터포털,2020-11-24,부곡동
37.52855,129.10138,bus_stop,platform,yes,주공6차아파트(시청.북평방면),공공데이터포털,2020-11-24,평릉동
37.52868,129.10166,bus_stop,platform,yes,주공6차아파트(발한.옥계방면),공공데이터포털,2020-11-24,평릉동
37.57573,129.08192,bus_stop,platform,yes,구암교(발한.시청방면),공공데이터포털,2020-11-24,심곡동
37.57579,129.08193,bus_stop,platform,yes,구암교(만우방면),공공데이터포털,2020-11-24,심곡동
37.54995,129.10794,bus_stop,platform,yes,농협묵호지점(발한.시청방면),공공데이터포털,2020-11-24,발한동
37.55052,129.10754,bus_stop,platform,yes,새마을금고앞(옥계방면),공공데이터포털,2020-11-24,발한동
37.49654,129.12635,bus_stop,platform,yes,우리들연합의원(북평.대동방면),공공데이터포털,2020-11-24,송정동
37.4968,129.12652,bus_stop,platform,yes,우리들연합의원(시청.발한방면),공공데이터포털,2020-11-24,송정동
37.52413,129.11006,bus_stop,platform,yes,중앙초교앞(시청.북평방면),공공데이터포털,2020-11-24,천곡동
37.52474,129.10897,bus_stop,platform,yes,중앙초등학교앞(발한.옥계방면),공공데이터포털,2020-11-24,천곡동
37.46825,129.10638,bus_stop,platform,yes,지가동(북평.시청방면),공공데이터포털,2020-11-24,지가동
37.4683,129.10636,bus_stop,platform,yes,지가동(지가동방면),공공데이터포털,2020-11-24,지가동
37.46689,129.10537,bus_stop,platform,yes,지가동종점(북평.시청방면),공공데이터포털,2020-11-24,지가동
37.47711,129.10522,bus_stop,platform,yes,지가동입구(지가동방면),공공데이터포털,2020-11-24,이도동
37.47711,129.10532,bus_stop,platform,yes,지가동입구(북평.시청방면),공공데이터포털,2020-11-24,이도동
37.4989,129.09676,bus_stop,platform,yes,지양골(한중대방면),공공데이터포털,2020-11-24,지흥동
37.55786,129.10956,bus_stop,platform,yes,산제골경로당(발한.시청방면),공공데이터포털,2020-11-24,묵호진동
37.5579,129.10965,bus_stop,platform,yes,산제골경로당(묵호등대방면),공공데이터포털,2020-11-24,묵호진동
37.51783,129.11144,bus_stop,platform,yes,돌리네탐방로(북평.대동방면),공공데이터포털,2020-11-24,천곡동
37.51829,129.11084,bus_stop,platform,yes,북평여고(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.5288,129.10475,bus_stop,platform,yes,동해시종합버스터미널(시청.북평방면),공공데이터포털,2020-11-24,평릉동
37.52732,129.10538,bus_stop,platform,yes,동해시종합버스터미널(발한.대진방면),공공데이터포털,2020-11-24,평릉동
37.52532,129.10648,bus_stop,platform,yes,천곡지구대(시청.북평방면),공공데이터포털,2020-11-24,천곡동
37.52557,129.10661,bus_stop,platform,yes,한양아파트(발한.옥계방면),공공데이터포털,2020-11-24,천곡동
37.5177,129.10995,bus_stop,platform,yes,북평여고(북평.삼척방면),공공데이터포털,2020-11-24,천곡동
37.51756,129.11011,bus_stop,platform,yes,천곡천연동굴(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.5167,129.10828,bus_stop,platform,yes,시영아파트(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.4939,129.12631,bus_stop,platform,yes,천일화물앞(북평.대동방면),공공데이터포털,2020-11-24,송정동
37.49419,129.12654,bus_stop,platform,yes,천일화물앞(시청.발한방면),공공데이터포털,2020-11-24,송정동
37.49066,129.06737,bus_stop,platform,yes,삼화천주교앞(비천.신흥방면),공공데이터포털,2020-11-24,이로동
37.49012,129.06761,bus_stop,platform,yes,천주교앞(대동.북평방면),공공데이터포털,2020-11-24,이로동
37.54369,129.10848,bus_stop,platform,yes,청소년문화의집(시청.삼척방면),공공데이터포털,2020-11-24,발한동
37.54402,129.10858,bus_stop,platform,yes,청소년문화의집(발한.대진방면),공공데이터포털,2020-11-24,발한동
37.48578,129.10319,bus_stop,platform,yes,청운초등학교(대동방면),공공데이터포털,2020-11-24,쇄운동
37.57653,129.097,bus_stop,platform,yes,초구입구(발한.시청방면),공공데이터포털,2020-11-24,초구동
37.57661,129.09729,bus_stop,platform,yes,초구입구(옥계방면),공공데이터포털,2020-11-24,초구동
37.46885,129.14241,bus_stop,platform,yes,추암입구(삼척방면),공공데이터포털,2020-11-24,대구동
37.46899,129.14255,bus_stop,platform,yes,추암입구(북평.시청방면),공공데이터포털,2020-11-24,대구동
37.47853,129.15684,bus_stop,platform,yes,추암해변(북평.시청방면),공공데이터포털,2020-11-24,추암동
37.51995,129.01961,bus_stop,platform,yes,관촌쉼터(신흥방면),공공데이터포털,2020-11-24,신흥동
37.52009,129.01935,bus_stop,platform,yes,관촌(대동.북평방면),공공데이터포털,2020-11-24,신흥동
37.55266,129.10546,bus_stop,platform,yes,풍물시장앞(발한.시청방면),공공데이터포털,2020-11-24,발한동
37.55268,129.1057,bus_stop,platform,yes,발한중앙시장(옥계방면),공공데이터포털,2020-11-24,발한동
37.5339,129.1156,bus_stop,platform,yes,하평마을(발한.망상방면),공공데이터포털,2020-11-24,평릉동
37.5033,129.09161,bus_stop,platform,yes,한중대학교(북평.시청방면),공공데이터포털,2020-11-24,지흥동
37.5034,129.12732,bus_stop,platform,yes,해군부대(북평.대동방면),공공데이터포털,2020-11-24,용정동
37.50418,129.12777,bus_stop,platform,yes,해군부대(시청.발한방면),공공데이터포털,2020-11-24,용정동
37.55538,129.11105,bus_stop,platform,yes,해돋이마을(발한.시청방면),공공데이터포털,2020-11-24,묵호진동
37.55535,129.11117,bus_stop,platform,yes,해돋이마을(묵호등대방면),공공데이터포털,2020-11-24,묵호진동
37.51717,129.11669,bus_stop,platform,yes,현충탑(북평.대동방면),공공데이터포털,2020-11-24,천곡동
37.51699,129.11725,bus_stop,platform,yes,현충탑(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.46579,129.12906,bus_stop,platform,yes,호현마을( ),공공데이터포털,2020-11-24,호현동
37.47419,129.10666,bus_stop,platform,yes,가원습지(지가동방면),공공데이터포털,2020-11-24,지가동
37.47425,129.10673,bus_stop,platform,yes,가원습지(북평.시청방면),공공데이터포털,2020-11-24,지가동
37.49422,129.11051,bus_stop,platform,yes,효가광장(북평.삼척방면),공공데이터포털,2020-11-24,효가동
37.49368,129.11079,bus_stop,platform,yes,효가사거리(시청.발한방면),공공데이터포털,2020-11-24,효가동
37.56822,129.11764,bus_stop,platform,yes,구어달동사무소(발한.시청방면),공공데이터포털,2020-11-24,어달동
37.56837,129.11768,bus_stop,platform,yes,구어달동사무소(대진방면),공공데이터포털,2020-11-24,어달동
37.50328,129.1079,bus_stop,platform,yes,양지마을(북평.삼척방면),공공데이터포털,2020-11-24,효가동
37.50389,129.10681,bus_stop,platform,yes,양지마을(시청.발한방면),공공데이터포털,2020-11-24,효가동
37.51922,129.12067,bus_stop,platform,yes,쌍용아파트(북평.대동방면),공공데이터포털,2020-11-24,천곡동
37.51942,129.1204,bus_stop,platform,yes,쌍용아파트(시청.발한방면),공공데이터포털,2020-11-24,천곡동
37.53301,129.11268,bus_stop,platform,yes,엘리시아앞(시청.북평방면),공공데이터포털,2020-11-24,평릉동
37.53309,129.11279,bus_stop,platform,yes,부영아파트(발한.망상방면),공공데이터포털,2020-11-24,평릉동
37.49479,129.05633,bus_stop,platform,yes,쌍용아파트(비천.신흥방면),공공데이터포털,2020-11-24,이로동
37.49467,129.05637,bus_stop,platform,yes,쌍용아파트(대동.북평방면),공공데이터포털,2020-11-24,이로동
37.47305,129.10964,bus_stop,platform,yes,지상사입구(지가동방면),공공데이터포털,2020-11-24,지가동
37.47312,129.10958,bus_stop,platform,yes,지상사입구(북평.시청방면),공공데이터포털,2020-11-24,지가동
37.4719,129.10924,bus_stop,platform,yes,지가동(지가동방면),공공데이터포털,2020-11-24,지가동
37.47187,129.10928,bus_stop,platform,yes,지가동(북평.시청방면),공공데이터포털,2020-11-24,지가동
37.52922,129.10407,bus_stop,platform,yes,동해감리교회(시청.북평방면),공공데이터포털,2020-11-24,평릉동
37.529,129.10419,bus_stop,platform,yes,동해감리교회(발한.옥계방면),공공데이터포털,2020-11-24,평릉동
37.4984,129.09791,bus_stop,platform,yes,지양길118(대동.시청방면),공공데이터포털,2020-11-24,지흥동
37.4908,129.11109,bus_stop,platform,yes,동일제일교회앞(무릉.신흥방면),공공데이터포털,2020-11-24,효가동
37.49084,129.11086,bus_stop,platform,yes,동해현대주유소앞(북평.시청방면),공공데이터포털,2020-11-24,효가동
37.53114,129.10642,bus_stop,platform,yes,동해병원.동인병원(시청.북평방면),공공데이터포털,2020-11-24,평릉동
37.53103,129.10668,bus_stop,platform,yes,동해병원.동인병원(발한.망상방면),공공데이터포털,2020-11-24,평릉동
37.55387,129.10773,bus_stop,platform,yes,동문산(묵호등대방면),공공데이터포털,2020-11-24,발한동
37.55393,129.10783,bus_stop,platform,yes,동문산(발한.시청방면),공공데이터포털,2020-11-24,발한동
37.52721,129.10279,bus_stop,platform,yes,종합버스터미널(뉴동해관광호텔옆),공공데이터포털,2020-11-24,천곡동
37.52739,129.10297,bus_stop,platform,yes,종합버스터미널(금호어울림아파트옆),공공데이터포털,2020-11-24,평릉동
37.58812,129.09533,bus_stop,platform,yes,망상삼거리(발한.시청방면),공공데이터포털,2020-11-24,망상동
37.58829,129.09544,bus_stop,platform,yes,망상삼거리(옥계방면),공공데이터포털,2020-11-24,망상동
37.47153,129.04114,bus_stop,platform,yes,진주강씨세효열비(무릉방면),공공데이터포털,2020-11-24,삼화동
37.47152,129.04127,bus_stop,platform,yes,진주강씨세효열비(대동.북평방면),공공데이터포털,2020-11-24,삼화동
37.46605,129.03047,bus_stop,platform,yes,동해무릉건강숲(무릉방면),공공데이터포털,2020-11-24,삼화동
37.46584,129.03052,bus_stop,platform,yes,동해무릉건강숲(대동.북평방면),공공데이터포털,2020-11-24,삼화동
37.57092,129.07002,bus_stop,platform,yes,괴란(만우방면),공공데이터포털,2020-11-24,괴란동
37.5388,129.09562,bus_stop,platform,yes,묵호고등학교(승지방면),공공데이터포털,2020-11-24,부곡동
37.53864,129.09579,bus_stop,platform,yes,묵호고등학교(발한방면),공공데이터포털,2020-11-24,부곡동
37.53934,129.09037,bus_stop,platform,yes,동해향교(승지방면),공공데이터포털,2020-11-24,부곡동
37.53925,129.09037,bus_stop,platform,yes,동해향교(발한방면),공공데이터포털,2020-11-24,부곡동
37.53865,129.07697,bus_stop,platform,yes,청풍가든(승지방면),공공데이터포털,2020-11-24,부곡동
37.53861,129.0774,bus_stop,platform,yes,청풍가든(발한방면),공공데이터포털,2020-11-24,부곡동
37.47466,129.14744,bus_stop,platform,yes,GS화력(추암방면),공공데이터포털,2020-11-24,구호동
37.47486,129.147,bus_stop,platform,yes,GS화력(북평.시청방면),공공데이터포털,2020-11-24,구호동
37.49349,129.10661,bus_stop,platform,yes,지양길19(대동.시청방면),공공데이터포털,2020-11-24,동회동
37.49387,129.10629,bus_stop,platform,yes,지양길26(한중대방면),공공데이터포털,2020-11-24,효가동
37.49999,129.09543,bus_stop,platform,yes,해태음료(한중대방면),공공데이터포털,2020-11-24,지흥동
37.46733,129.13804,bus_stop,platform,yes,대구마을회관,공공데이터포털,2020-11-24,대구동
37.46729,129.13805,bus_stop,platform,yes,대구마을회관,공공데이터포털,2020-11-24,대구동
37.46836,129.1389,bus_stop,platform,yes,대구동마을창고,공공데이터포털,2020-11-24,대구동
37.46833,129.13894,bus_stop,platform,yes,대구동마을창고,공공데이터포털,2020-11-24,대구동
37.53811,129.09911,bus_stop,platform,yes,부곡자율방범대앞(승지방면),공공데이터포털,2020-11-24,부곡동
37.54009,129.08554,bus_stop,platform,yes,미타사앞(발한방면),공공데이터포털,2020-11-24,부곡동
37.54017,129.08553,bus_stop,platform,yes,미타사앞(승지방면),공공데이터포털,2020-11-24,부곡동
