위도,경도,name,addr:full,start_date,source:date,sells:tobacco,branch
33.2632906467,126.6294024183,유림농수산물휴게소,제주특별자치도 서귀포시 남원읍 일주동로 8017,2007-09-13,2020-06-25,yes,
33.2851056593,126.7417071146,유림슈퍼,제주특별자치도 서귀포시 남원읍 태위로 901,2004-06-04,2020-06-25,yes,
33.2559652096,126.5772137101,유진씨앤지,제주특별자치도 서귀포시 516로 9-1 ,2016-04-21,2020-06-25,yes,
33.2571229209,126.5729970309,유한회사 좋은세상 돌렝이마트,제주특별자치도 서귀포시 동홍남로 43 ,2015-07-02,2020-06-25,yes,
33.2458519955,126.4514696076,유한회사 케이디에셋 담앤루,제주특별자치도 서귀포시 이어도로343번길 63,2015-03-16,2020-06-25,yes,
33.2379495476,126.5137529516,은정상회,제주특별자치도 서귀포시 이어도로 930  ,1998-12-08,2020-06-25,yes,
33.2275005949,126.2664079938,은지슈퍼,제주특별자치도 서귀포시 대정읍 상모이교로 15,2008-05-06,2020-06-25,yes,
33.2522282313,126.5644917947,은철상회,제주특별자치도 서귀포시 중앙로72번길 35  ,1998-09-07,2020-06-25,yes,
33.2584442,126.5074213,은현슈퍼,제주특별자치도 서귀포시 호근서호로 295  ,1998-12-09,2020-06-25,yes,
33.3817868531,126.8765119479,은혜종합슈퍼,제주특별자치도 서귀포시 성산읍 일주동로 5100,2001-07-18,2020-06-25,yes,
33.4048180658,126.7864211612,이가리조트주식회사,제주특별자치도 서귀포시 표선면 번영로 2587-43,2006-03-17,2020-06-25,yes,
33.3157229494,126.6309032219,이승악식당.편의점,제주특별자치도 서귀포시 남원읍 서성로 308,2019-05-28,2020-06-25,yes,
33.2562421113,126.5156863416,이어도,제주특별자치도 서귀포시 서호중로 19 ,2015-09-07,2020-06-25,yes,
33.2550787489,126.4161188035,이조은농수산,제주특별자치도 서귀포시 천제연로 97,2018-05-08,2020-06-25,yes,
33.2533552678,126.562949497,인영중국식품,제주특별자치도 서귀포시 일주동로 8661 ,2019-03-20,2020-06-25,yes,
33.233396016,126.2421552451,일과상회,제주특별자치도 서귀포시 대정읍 암반수마농로 43,2007-03-15,2020-06-25,yes,
33.4658499368,126.9330285559,일출24시 편의점,제주특별자치도 서귀포시 성산읍 성산중앙로65번길 22,2003-06-16,2020-06-25,yes,
33.2480043618,126.5643110113,자방,제주특별자치도 서귀포시 중정로 74 ,2017-10-26,2020-06-25,yes,
33.262618502,126.426667794,자청비 농수산물,제주특별자치도 서귀포시 중산간서로 830 ,2011-04-07,2020-06-25,yes,
33.2411148679,126.5971737979,장안편의점,제주특별자치도 서귀포시 문필로 50 ,2014-02-24,2020-06-25,yes,
33.2740516453,126.5857135466,재엽이네편의점,제주특별자치도 서귀포시 516로 234  ,2004-05-14,2020-06-25,yes,
33.4739519802,126.8987588905,재행상회,제주특별자치도 서귀포시 성산읍 시흥상동로 52,2005-11-03,2020-06-25,yes,
33.2620311054,126.5524058632,저스코코리아제주서홍점,제주특별자치도 서귀포시 서홍로178번길 20 ,2015-01-14,2020-06-25,yes,
33.2444789678,126.5925014935,전원편의점,제주특별자치도 서귀포시 칠십리로 384  ,2004-04-01,2020-06-25,yes,
33.2543351885,126.5678080494,전자담배&롤링타바코,제주특별자치도 서귀포시 동홍로 66 ,2011-05-04,2020-06-25,yes,
33.2508987553,126.5679751989,전자담배프라자노블초이스서귀포점,제주특별자치도 서귀포시 동홍로 28  ,2011-03-22,2020-06-25,yes,
33.2234900992,126.2554609972,정마트(주),제주특별자치도 서귀포시 대정읍 상모로290번길 27,2014-09-23,2020-06-25,yes,
33.2515693331,126.5679075133,정민슈퍼,제주특별자치도 서귀포시 동홍로 34  ,2004-06-17,2020-06-25,yes,
33.2474644502,126.5677173964,정방우리슈퍼,제주특별자치도 서귀포시 태평로449번길 12 ,2014-10-16,2020-06-25,yes,
33.2544267793,126.561008232,정보슈퍼,제주특별자치도 서귀포시 중앙로 110-1  ,1998-12-08,2020-06-25,yes,
33.2409051165,126.5648827142,정순상회,제주특별자치도 서귀포시 칠십리로91번길 8 ,1982-05-31,2020-06-25,yes,
33.2740130874,126.4146532477,정승휴게슈퍼,제주특별자치도 서귀포시 색달중앙로 218 ,2016-05-20,2020-06-25,yes,
33.2238958209,126.2612074232,정우슈퍼,제주특별자치도 서귀포시 대정읍 상모로 260-1,1990-05-07,2020-06-25,yes,
33.2447962777,126.5637732526,정욱낚시점,제주특별자치도 서귀포시 태평로 407 ,2000-08-03,2020-06-25,yes,
33.254922853,126.569831242,정품전자담배 서귀포점,제주특별자치도 서귀포시 동홍서로 68,2019-03-14,2020-06-25,yes,
33.2502900224,126.5589471384,정화슈퍼,제주특별자치도 서귀포시 서문로29번길 1 ,2016-06-13,2020-06-25,yes,
33.2502900224,126.5589471384,정화슈퍼,제주특별자치도 서귀포시 서문로29번길 1  ,1999-06-11,2020-06-25,yes,
33.2678849892,126.5902118799,제남마트,제주특별자치도 서귀포시 중산간동로 7735,2018-07-12,2020-06-25,yes,
33.2451639176,126.5913137004,제로낚시 편의점,제주특별자치도 서귀포시 칠십리로 369 ,2017-03-27,2020-06-25,yes,
33.2446151291,126.4059648198,제이드옥,제주특별자치도 서귀포시 중문관광로72번길 114 ,2014-01-10,2020-06-25,yes,
33.2607627992,126.5926147883,제이앤비가족호텔,제주특별자치도 서귀포시 토평남로30번길 10-8 ,2019-03-20,2020-06-25,yes,
33.3623106143,126.7218982516,제일골프 해비치,제주특별자치도 서귀포시 남원읍 원님로399번길 319,2013-05-02,2020-06-25,yes,
33.2509255497,126.5571368637,제일슈퍼,제주특별자치도 서귀포시 서문로38번길 17  ,2006-02-08,2020-06-25,yes,
33.3025495541,126.766806755,제일슈퍼,제주특별자치도 서귀포시 남원읍 신흥로 17,2004-08-25,2020-06-25,yes,
33.3075804,126.7825824043,제주 월척낚시 편의점,제주특별자치도 서귀포시 표선면 일주동로 6452,2017-01-17,2020-06-25,yes,
33.2630670993,126.3979667524,제주가계마씸,제주특별자치도 서귀포시 일주서로 1076,2013-12-10,2020-06-25,yes,
33.4490656854,126.9209911609,제주감귤농협 일출봉관광체험타운사업소,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 120,2015-04-13,2020-06-25,yes,
33.2529498392,126.5760606831,제주감귤농협하나로마트,제주특별자치도 서귀포시 태평로 554 ,2017-10-13,2020-06-25,yes,
33.3402169608,126.3487679656,제주글로벌,제주특별자치도 서귀포시 안덕면 평화로 1241,2013-05-30,2020-06-25,yes,
33.2535712067,126.4633415417,제주농수산,제주특별자치도 서귀포시 일주서로 426  ,2007-07-13,2020-06-25,yes,
33.37243971,126.8540490227,제주농수산갤러리,제주특별자치도 서귀포시 성산읍 삼달로 143,2010-10-19,2020-06-25,yes,
33.4441449998,126.8905510943,제주농수특산물직매장,제주특별자치도 서귀포시 성산읍 서성일로 1047,2011-04-27,2020-06-25,yes,
33.2500183121,126.4061042485,제주알리바바,제주특별자치도 서귀포시 중문관광로72번길 60,2019-03-20,2020-06-25,yes,
33.2576209167,126.2287378744,제주오롯이,제주특별자치도 서귀포시 대정읍 일주서로3000번길 139,2015-07-02,2020-06-25,yes,
33.262618502,126.426667794,제주중문 자청비점,제주특별자치도 서귀포시 중산간서로 830 ,2017-11-02,2020-06-25,yes,
33.2660701398,126.5728375826,제주천지연육가공,제주특별자치도 서귀포시 중산간동로 7898  ,2009-08-12,2020-06-25,yes,
33.2254205205,126.2484245427,제주킹마트,제주특별자치도 서귀포시 대정읍 동일하모로 158-3,2002-03-07,2020-06-25,yes,
33.2515812104,126.5610009989,제주탑기프트,제주특별자치도 서귀포시 중앙로 77 ,2019-08-20,2020-06-25,yes,
33.3024648092,126.2945819022,제주항공우주호텔,제주특별자치도 서귀포시 안덕면 녹차분재로 216,2014-05-12,2020-06-25,yes,
33.2584066892,126.4144053485,제주해룡중문점,제주특별자치도 서귀포시 일주서로 902  ,2005-12-30,2020-06-25,yes,
33.2229870123,126.2545598798,좋은 아이들,제주특별자치도 서귀포시 대정읍 신영로 123-1,2000-01-26,2020-06-25,yes,
33.310376017,126.5888792671,주)GVM,제주특별자치도 서귀포시 산록남로 2914 ,2015-12-28,2020-06-25,yes,
33.2971182777,126.4353878274,주)뉴욕골프,제주특별자치도 서귀포시 산록남로 1391,2018-05-23,2020-06-25,yes,
33.310376017,126.5888792671,주)지브이엠,제주특별자치도 서귀포시 산록남로 2914 ,2015-12-14,2020-06-25,yes,
33.2536532429,126.4314823935,주공24시마트,제주특별자치도 서귀포시 천제연로 239,2003-06-10,2020-06-25,yes,
33.25032627,126.5724248699,주공팻션크리닝,제주특별자치도 서귀포시 태평로512번길 4  ,2008-03-05,2020-06-25,yes,
33.2254975489,126.2540322446,주식회사 대정케이마트,제주특별자치도 서귀포시 대정읍 동일하모로 214,2014-09-23,2020-06-25,yes,
33.2468841324,126.5636813298,주식회사 대하마트,제주특별자치도 서귀포시 명동로 14 ,2018-10-12,2020-06-25,yes,
33.2639846538,126.5510779501,주식회사 서홍주유소,제주특별자치도 서귀포시 중산간동로 8102,2018-08-21,2020-06-25,yes,
33.448349158,126.9119961082,주식회사 성산아쿠아비치호텔,제주특별자치도 서귀포시 성산읍 일주동로 4258,2014-12-22,2020-06-25,yes,
33.2289918656,126.247986334,주식회사 우리들마트,제주특별자치도 서귀포시 대정읍 일주서로 2641,2016-09-27,2020-06-25,yes,
33.2636772778,126.3855731573,주식회사 팔팔디에프에스,제주특별자치도 서귀포시 소보리당로164번길 62 ,2016-06-17,2020-06-25,yes,
33.2446256371,126.5120206348,주식회사 폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40 ,2014-12-05,2020-06-25,yes,
33.2445653974,126.4167938875,주식회사 호반호텔앤리조트,제주특별자치도 서귀포시 중문관광로 154-17,2019-05-09,2020-06-25,yes,
33.2491043705,126.4149180817,주식회사 호영개발 색달지점,제주특별자치도 서귀포시 중문관광로 124 ,2020-01-30,2020-06-25,yes,
33.3198746862,126.3851705371,주식회사 휘찬,제주특별자치도 서귀포시 안덕면 산록남로 786,2019-10-11,2020-06-25,yes,
33.241768472,126.5652818766,준영마트,제주특별자치도 서귀포시 천지연로 10 ,2020-03-24,2020-06-25,yes,
33.4408564587,126.8621551798,준이슈퍼,제주특별자치도 서귀포시 성산읍 수송로 20,2006-06-19,2020-06-25,yes,
33.2205002516,126.2512384569,중 편의점,제주특별자치도 서귀포시 대정읍 신영로 78,2013-05-24,2020-06-25,yes,
33.2550703065,126.4158570159,중문농산물직판장,제주특별자치도 서귀포시 천제연로 95  ,2000-03-09,2020-06-25,yes,
33.2520432079,126.5080990808,중문농업협동조합,제주특별자치도 서귀포시 신중남로 3  ,1998-12-12,2020-06-25,yes,
33.25083614,126.4305992491,중문농협하나로마트,제주특별자치도 서귀포시 천제연로 242  ,2006-05-04,2020-06-25,yes,
33.2659469909,126.3836382741,중문훼미리호텔,제주특별자치도 서귀포시 소보리당로164번길 83 ,2011-06-13,2020-06-25,yes,
33.3215947821,126.8282985126,중앙낚시,제주특별자치도 서귀포시 표선면 표선동서로193번길 19,2002-12-26,2020-06-25,yes,
33.2645373645,126.3686442399,중앙상회,제주특별자치도 서귀포시 안덕면 창천중앙로 23,2004-08-17,2020-06-25,yes,
33.3530716856,126.7718719904,중앙슈퍼,제주특별자치도 서귀포시 표선면 가시로565번길 21,2015-01-19,2020-06-25,yes,
33.3164768104,126.8280636974,중앙카공업사,제주특별자치도 서귀포시 표선면 표선동서로 133-1,2007-07-19,2020-06-25,yes,
33.2508318395,126.5581675008,즐거운놀이터슈퍼,제주특별자치도 서귀포시 서문로28번길 7  ,1998-12-08,2020-06-25,yes,
33.3719158959,126.8563924903,즐거운편의점,제주특별자치도 서귀포시 성산읍 삼달로 119,2014-01-16,2020-06-25,yes,
33.2440192691,126.335928252,GS25 화순아일랜드점,제주특별자치도 서귀포시 안덕면 화순중앙로 94,2018-08-20,2020-06-25,yes,화순아일랜드점
33.3103379,126.3381525,GS25 동광로터리점,제주특별자치도 서귀포시 안덕면 신화역사로 903,1997-06-02,2020-06-25,yes,동광로터리점
33.2437446673,126.304170006,GS25 계로점GS25,제주특별자치도 서귀포시 안덕면 사계로114번길 53-7,2019-01-04,2020-06-25,yes,계로점GS25
33.3074434408,126.786796299,GS25 서귀일주동로점,제주특별자치도 서귀포시 표선면 일주동로 6412,2019-07-31,2020-06-25,yes,서귀일주동로점
33.2213908789,126.2518101302,GS25 대정중앙점,제주특별자치도 서귀포시 대정읍 하모중앙로 76,2018-11-30,2020-06-25,yes,대정중앙점
33.2485470757,126.5627502347,GS25 서귀중앙점,제주특별자치도 서귀포시 중앙로42번길 9 ,2012-12-14,2020-06-25,yes,서귀중앙점
33.2233093085,126.2584018045,GS25 대정상모점,제주특별자치도 서귀포시 대정읍 상모로 290,2014-01-06,2020-06-25,yes,대정상모점
33.2575773677,126.576167115,GS25 동홍그린점,제주특별자치도 서귀포시 동홍동로32번길 12 ,2017-03-21,2020-06-25,yes,동홍그린점
33.2506846567,126.5717663954,GS25 동홍중앙점,제주특별자치도 서귀포시 태평로 509,2019-07-03,2020-06-25,yes,동홍중앙점
33.2357063551,126.5146923543,GS25 법환포구,제주특별자치도 서귀포시 막숙포로 66 ,2018-12-19,2020-06-25,yes,법환포구
33.2861910624,126.3019740255,GS25 서광로터리점,제주특별자치도 서귀포시 안덕면 중산간서로 2084,2019-01-04,2020-06-25,yes,서광로터리점
33.2662268283,126.6418701222,GS25 서귀공천포점,제주특별자치도 서귀포시 남원읍 일주동로 7897,2011-07-01,2020-06-25,yes,서귀공천포점
33.2524794169,126.4736972158,GS25 서귀도순점,제주특별자치도 서귀포시 일주서로 327,2019-05-08,2020-06-25,yes,서귀도순점
33.3022277404,126.57670288,GS25 서귀돈내코,제주특별자치도 서귀포시 산록남로 2754 ,2019-11-12,2020-06-25,yes,서귀돈내코
33.2629944664,126.5678169241,GS25 서귀동홍반석점,제주특별자치도 서귀포시 동홍로162번길 3 ,2019-09-19,2020-06-25,yes,서귀동홍반석점
33.2366363499,126.5108848171,GS25 서귀법환점,제주특별자치도 서귀포시 이어도로 900 ,2019-01-11,2020-06-25,yes,서귀법환점
33.2525495887,126.5186126854,GS25 서귀유포리아점,제주특별자치도 서귀포시 서호중앙로 55,2019-09-19,2020-06-25,yes,서귀유포리아점
33.2576788292,126.5566520614,GS25 서귀홍중점,제주특별자치도 서귀포시 홍중로 57 ,2019-10-17,2020-06-25,yes,서귀홍중점
33.3693911108,126.8692268011,GS25 성산삼달점,제주특별자치도 서귀포시 성산읍 일주동로 5251,2017-04-18,2020-06-25,yes,성산삼달점
33.4385843238,126.9194047596,GS25 성산신양점,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,2017-08-25,2020-06-25,yes,성산신양점
33.4664980027,126.9310357674,GS25 성산아로하,제주특별자치도 서귀포시 성산읍 성산등용로 40,2015-11-09,2020-06-25,yes,성산아로하
33.4529920648,126.9140092137,GS25 성산오일장점,제주특별자치도 서귀포시 성산읍 고성오조로 106,2017-09-20,2020-06-25,yes,성산오일장점
33.2467262911,126.5639224747,GS25 이중섭거리점,제주특별자치도 서귀포시 이중섭로 16 ,2019-07-17,2020-06-25,yes,이중섭거리점
33.2790122459,126.7191699239,GS25 제주남원점,제주특별자치도 서귀포시 남원읍 태위로 680-1,2020-01-09,2020-06-25,yes,제주남원점
33.2532039517,126.4270984357,GS25 중문마을점,제주특별자치도 서귀포시 천제연로207번길 18 ,2020-05-15,2020-06-25,yes,중문마을점
33.2495470199,126.4232077628,GS25 중문클라우드점,제주특별자치도 서귀포시 천제연로178번길 26,2019-09-18,2020-06-25,yes,중문클라우드점
33.4435987418,126.8886589577,GS25 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029,2017-02-03,2020-06-25,yes,수산삼거리점
33.2532605399,126.5022416399,GS25 강정LH점,제주특별자치도 서귀포시 대청로25번길 9,2017-01-23,2020-06-25,yes,강정LH점
33.1199054688,126.2671624062,GS25 마라도포구점,제주특별자치도 서귀포시 대정읍 마라로 41,2016-12-02,2020-06-25,yes,마라도포구점
33.2391654921,126.436134021,GS25 서귀대포점,제주특별자치도 서귀포시 이어도로 129 ,2020-03-11,2020-06-25,yes,서귀대포점
33.2907047985,126.3010620638,GS25 서귀서광로점,제주특별자치도 서귀포시 안덕면 녹차분재로 61,2016-11-30,2020-06-25,yes,서귀서광로점
33.2598254085,126.5558384665,GS25 서귀서홍점,제주특별자치도 서귀포시 홍중로 82 ,2015-10-05,2020-06-25,yes,서귀서홍점
33.2657516853,126.5735732504,GS25 서귀오일장점,제주특별자치도 서귀포시 토평서로11번길 155 ,2011-11-04,2020-06-25,yes,서귀오일장점
33.28795232,126.2813226142,GS25 제주영어마을점,제주특별자치도 서귀포시 대정읍 에듀시티로 74,2020-06-24,2020-06-25,yes,제주영어마을점
33.2564422312,126.4017510338,GS25 중문버자야,제주특별자치도 서귀포시 예래로 38 ,2017-01-06,2020-06-25,yes,중문버자야
33.3782797217,126.8403050883,지연으로,제주특별자치도 서귀포시 성산읍 중산간동로 4217,2007-02-22,2020-06-25,yes,
33.2652248883,126.3712322671,지영슈퍼,제주특별자치도 서귀포시 안덕면 한창로 1,2014-01-08,2020-06-25,yes,
33.2753021913,126.6892985026,지은슈퍼,제주특별자치도 서귀포시 남원읍 남원체육관로40번길 22,2001-05-28,2020-06-25,yes,
33.4620060133,126.9340340597,진농수산,제주특별자치도 서귀포시 성산읍 일출로 271,2016-02-23,2020-06-25,yes,
33.2217136526,126.2605563957,진동산케이마트,제주특별자치도 서귀포시 대정읍 상모로273번길 17,2018-01-18,2020-06-25,yes,
33.2449806266,126.5680257761,진영슈퍼,제주특별자치도 서귀포시 소암로 21  ,2006-02-08,2020-06-25,yes,
33.2885183464,126.3028186143,짱돌슈퍼,제주특별자치도 서귀포시 안덕면 녹차분재로 32,2007-03-19,2020-06-25,yes,
33.2541250649,126.548260979,참좋은차롱농수산,제주특별자치도 서귀포시 일주동로 8806 ,2018-07-17,2020-06-25,yes,
33.241872015,126.5629251025,창덕상회,제주특별자치도 서귀포시 솔동산로 33  ,2013-05-28,2020-06-25,yes,
33.249226997,126.5684555751,창훈수퍼,제주특별자치도 서귀포시 동홍로8번길 5-1  ,2003-03-24,2020-06-25,yes,
33.2526765845,126.4183754156,천제연매점,제주특별자치도 서귀포시 천제연로 132  ,2009-06-11,2020-06-25,yes,
33.2455072056,126.5587866016,천지기념품,제주특별자치도 서귀포시 남성중로 2-34 ,1994-01-26,2020-06-25,yes,
33.2474217771,126.5596654642,천지마트,제주특별자치도 서귀포시 중정로 32,2020-01-29,2020-06-25,yes,
33.2488115122,126.5610320161,천지상회,제주특별자치도 서귀포시 중앙로47번길 6  ,2002-01-21,2020-06-25,yes,
33.2442606841,126.5622264895,천지슈퍼,제주특별자치도 서귀포시 태평로 392 ,1998-06-18,2020-06-25,yes,
33.2437984156,126.5651301923,천지연편의점,제주특별자치도 서귀포시 부두로 16  ,2004-08-30,2020-06-25,yes,
33.2479283011,126.3385641122,청산식당,제주특별자치도 서귀포시 안덕면 화순로 67,1998-11-07,2020-06-25,yes,
33.2632962336,126.6228641918,청송낚시,제주특별자치도 서귀포시 일주동로 8079  ,2000-10-20,2020-06-25,yes,
33.2800508579,126.5640316486,초원가든,제주특별자치도 서귀포시 동홍로 371  ,2004-06-15,2020-06-25,yes,
33.2755904675,126.3968288988,초원승마장,제주특별자치도 서귀포시 상예로 349  ,2001-09-14,2020-06-25,yes,
33.2269233525,126.2874692291,최남단 현대 주유소,제주특별자치도 서귀포시 대정읍 상모로 14,2007-03-02,2020-06-25,yes,
33.2538532453,126.5630285754,축협,제주특별자치도 서귀포시 일주동로 8660  ,1996-03-18,2020-06-25,yes,
33.2494337071,126.5646430094,춘？상회,제주특별자치도 서귀포시 중앙로48번길 30  ,2002-11-11,2020-06-25,yes,
33.3244747168,126.8323568836,칼라나라,제주특별자치도 서귀포시 표선면 표선동서로 230,2004-06-28,2020-06-25,yes,
33.2434873377,126.4238183951,컨벤션편의점,제주특별자치도 서귀포시 중문관광로 227-5 ,2020-02-04,2020-06-25,yes,
33.2540227578,126.5640579339,컴퓨전,제주특별자치도 서귀포시 일주동로 8650 ,2015-09-17,2020-06-25,yes,
33.250323191,126.4264948515,케이마트2호점,제주특별자치도 서귀포시 천제연로208번길 16,2008-01-30,2020-06-25,yes,
33.2523812344,126.570114119,코리아마트(주),제주특별자치도 서귀포시 동홍서로 42-6  ,2007-10-11,2020-06-25,yes,
33.2347525212,126.4890470149,코사마트,제주특별자치도 서귀포시 이어도로 685-2 ,2012-06-21,2020-06-25,yes,
33.3232798771,126.8315558298,콜마트,제주특별자치도 서귀포시 표선면 표선동서로 218 ,2017-08-28,2020-06-25,yes,
33.2752603714,126.6662078247,콩마트,제주특별자치도 서귀포시 남원읍 태위로 176,2018-01-17,2020-06-25,yes,
33.2791165945,126.7206638206,크로바꽃방 마트,제주특별자치도 서귀포시 남원읍 태위로 690-5,2014-03-13,2020-06-25,yes,
33.2322137423,126.2381272908,크로바휴게 편의점,제주특별자치도 서귀포시 대정읍 동일하모로 37,2009-07-30,2020-06-25,yes,
33.2522075367,126.5576068555,탐라마트,제주특별자치도 서귀포시 중앙로89번길 28 ,2014-05-09,2020-06-25,yes,
33.3139346,126.3557514,탐라슈퍼,제주특별자치도 서귀포시 안덕면 신화역사로 1081,1990-08-22,2020-06-25,yes,
33.2220084011,126.2543493466,탑마트,제주특별자치도 서귀포시 대정읍 신영로 114,2005-07-18,2020-06-25,yes,
33.2751746645,126.6887794325,태공,제주특별자치도 서귀포시 남원읍 태위로 389,2013-10-23,2020-06-25,yes,
33.2480315181,126.5628000163,태양마트,제주특별자치도 서귀포시 중정로61번길 1  ,2008-05-23,2020-06-25,yes,
33.265146344,126.571635731,태진철물,제주특별자치도 서귀포시 중산간동로 7907 ,2017-03-09,2020-06-25,yes,
33.2926109955,126.3485636107,테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,2018-10-02,2020-06-25,yes,
33.3265074402,126.766708591,토산마트,제주특별자치도 서귀포시 표선면 중산간동로 5564-1,2018-12-14,2020-06-25,yes,
33.4367494393,126.9206452974,토성토산품. 편의점,제주특별자치도 서귀포시 성산읍 신양로 101,2017-07-06,2020-06-25,yes,
33.2657605731,126.4845133625,토스카나편의점,제주특별자치도 서귀포시 용흥로66번길 158-7 ,2018-05-02,2020-06-25,yes,
33.2676163324,126.5842456149,토평낚시,제주특별자치도 서귀포시 중산간동로 7786  ,1994-03-17,2020-06-25,yes,
33.2705028541,126.5900708529,토평신용협동조합,제주특별자치도 서귀포시 토평로 50  ,2002-12-18,2020-06-25,yes,
33.2441630607,126.5788671726,파라다이스호텔,제주특별자치도 서귀포시 칠십리로 228-13  ,1992-11-26,2020-06-25,yes,
33.2827917769,126.3048307266,펫소풍,제주특별자치도 서귀포시 안덕면 화순서서로 458,2018-12-28,2020-06-25,yes,
33.2800379846,126.7198278864,평화슈퍼,제주특별자치도 서귀포시 남원읍 태위로689번길 7,2004-02-27,2020-06-25,yes,
33.2783734679,126.7189830451,포구편의점,제주특별자치도 서귀포시 남원읍 남원회관로 55,2012-05-21,2020-06-25,yes,
33.2526765845,126.4183754156,폭포매점,제주특별자치도 서귀포시 천제연로 132  ,2006-01-03,2020-06-25,yes,
33.3879092433,126.8005722192,표선농협성읍지소,제주특별자치도 서귀포시 표선면 성읍정의현로 61,1998-08-18,2020-06-25,yes,
33.3056247785,126.7947852679,표선농협하나로마트 제주수련원점,제주특별자치도 서귀포시 표선면 일주동로 6337,2017-06-13,2020-06-25,yes,
33.3244360517,126.8331044619,표선마트,제주특별자치도 서귀포시 표선면 표선중앙로90번길 13,2001-10-12,2020-06-25,yes,
33.3253812057,126.8359981963,표선마트,제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4,2018-06-25,2020-06-25,yes,
33.3258688991,126.8338965037,표선슈퍼,제주특별자치도 서귀포시 표선면 표선중앙로 93,2007-03-28,2020-06-25,yes,
33.2476393794,126.5630766694,푸른꽃집,제주특별자치도 서귀포시 중정로62번길 1  ,2000-06-07,2020-06-25,yes,
33.244842456,126.5534119916,풍경호텔,제주특별자치도 서귀포시 남성중로 147 ,2015-01-20,2020-06-25,yes,
33.236100481,126.497686781,풍향편의점,제주특별자치도 서귀포시 이어도로 770 ,2015-07-23,2020-06-25,yes,
33.252256816,126.5582805174,프린스치킨,제주특별자치도 서귀포시 중앙로89번길 22  ,2000-06-15,2020-06-25,yes,
33.2548959736,126.5693591928,플라워랜드,제주특별자치도 서귀포시 일주동로 8600  ,2004-06-17,2020-06-25,yes,
33.2551366732,126.5743245106,플러스마트,제주특별자치도 서귀포시 일주동로 8554  ,2006-09-26,2020-06-25,yes,
33.4498644856,126.9181682063,플레이스(playce),제주특별자치도 서귀포시 성산읍 동류암로 20,2017-12-14,2020-06-25,yes,
33.2590598751,126.5699311645,피카츄,제주특별자치도 서귀포시 동홍북로 16  ,2000-03-02,2020-06-25,yes,
33.2502800178,126.4141376359,하나슈퍼,제주특별자치도 서귀포시 중문관광로 90  ,1998-07-22,2020-06-25,yes,
33.3991096757,126.7847066609,하나편의점,제주특별자치도 서귀포시 표선면 번영로 2644,2007-09-12,2020-06-25,yes,
33.4742336942,126.9085702774,하동상회,제주특별자치도 서귀포시 성산읍 시흥하동로50번길 29,2007-08-02,2020-06-25,yes,
33.2545026206,126.4610565265,하동슈퍼,제주특별자치도 서귀포시 하원로 5 ,2012-02-17,2020-06-25,yes,
33.2697164634,126.6254555033,하례복지슈퍼,제주특별자치도 서귀포시 남원읍 하례중앙로 98-1,2009-07-29,2020-06-25,yes,
33.244890317,126.5732067423,하루방휴게소,제주특별자치도 서귀포시 칠십리로214번길 36 ,2017-01-31,2020-06-25,yes,
33.2889406633,126.3217867855,하르방밀면 2호점,제주특별자치도 서귀포시 안덕면 중산간서로 1881,2004-01-09,2020-06-25,yes,
33.2352348347,126.3128590735,하멜휴게음식점,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2005-08-23,2020-06-25,yes,
33.2100662579,126.2583805155,하모1리마을회,제주특별자치도 서귀포시 대정읍 최남단해안로 120,2018-01-05,2020-06-25,yes,
33.2758891073,126.4124982525,하얏트호텔기숙사매점,제주특별자치도 서귀포시 색달중앙로 233-16  ,1995-04-10,2020-06-25,yes,
33.2450902783,126.3879265074,하예슈퍼,제주특별자치도 서귀포시 하예로 32  ,1996-10-11,2020-06-25,yes,
33.2448546095,126.386940987,하예코사편의점,제주특별자치도 서귀포시 하예로 22 ,2002-06-25,2020-06-25,yes,
33.2568358625,126.4601879696,하원새마을금고,제주특별자치도 서귀포시 하원로19번길 20-4  ,1997-01-30,2020-06-25,yes,
33.2542460653,126.6224051425,하효마을 농산물판매장,제주특별자치도 서귀포시 쇠소깍로 104 ,2015-06-09,2020-06-25,yes,
33.2473520778,126.5613741024,한국마트,제주특별자치도 서귀포시 태평로353번길 24 ,2017-06-29,2020-06-25,yes,
33.2477460444,126.5616167899,한국마트,제주특별자치도 서귀포시 중앙로 35  ,2004-01-15,2020-06-25,yes,
33.2529822011,126.5584142263,한국종합상사,제주특별자치도 서귀포시 일주동로 8704 ,2015-03-16,2020-06-25,yes,
33.4418287258,126.8816794266,한라농원,제주특별자치도 서귀포시 성산읍 서성일로 963,2008-05-30,2020-06-25,yes,
33.3901226524,126.7977468726,한라산양봉원,제주특별자치도 서귀포시 표선면 성읍민속로149번길 1,2006-05-19,2020-06-25,yes,
33.2512677916,126.4295662881,한란장식,제주특별자치도 서귀포시 천제연로 234  ,2006-08-14,2020-06-25,yes,
33.3527820302,126.8144985483,한마음편의점,제주특별자치도 서귀포시 표선면 한마음초등로 406,2006-11-09,2020-06-25,yes,
